age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,poutcome,Unnamed: 0,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
36,management,married,high.school,unknown,yes,no,45,cellular,nov,thu,1,999,0,nonexistent,1624,-0.1,93.2,-42.0,3,5195.8
31,services,single,high.school,unknown,yes,no,10356,telephone,may,thu,3,999,0,nonexistent,1625,1.1,93.994,-36.4,3,5191.0
40,self-employed,married,university.degree,no,no,no,22583,cellular,apr,thu,10,999,0,nonexistent,1626,-1.8,93.075,-47.1,3,5099.1
33,admin.,single,high.school,no,no,no,23183,cellular,jul,mon,1,999,0,nonexistent,1627,1.4,93.918,-42.7,3,5228.1
48,admin.,single,university.degree,no,no,no,38530,cellular,nov,wed,1,999,0,nonexistent,1628,-0.1,93.2,-42.0,3,5195.8
39,admin.,married,high.school,no,no,no,24165,cellular,nov,mon,1,999,1,failure,1629,-1.1,94.767,-50.8,3,4963.6
29,admin.,single,university.degree,no,yes,no,33815,cellular,apr,wed,1,999,0,nonexistent,1630,-1.8,93.075,-47.1,3,5099.1
34,unemployed,single,university.degree,no,yes,no,26079,cellular,apr,tue,1,999,0,nonexistent,1631,-1.8,93.075,-47.1,3,5099.1
43,services,divorced,unknown,unknown,yes,no,26616,cellular,jul,tue,3,999,0,nonexistent,1632,1.4,93.918,-42.7,3,5228.1
37,admin.,married,university.degree,no,no,no,21826,cellular,nov,tue,1,999,0,nonexistent,1633,-0.1,93.2,-42.0,3,5195.8
33,admin.,married,university.degree,no,yes,no,1286,cellular,may,fri,1,999,0,nonexistent,1634,-1.8,92.893,-46.2,3,5099.1
34,admin.,single,university.degree,no,no,no,6248,cellular,nov,fri,2,999,0,nonexistent,1635,-0.1,93.2,-42.0,3,5195.8
32,management,married,high.school,no,yes,no,21585,telephone,may,mon,1,999,0,nonexistent,1636,1.1,93.994,-36.4,3,5191.0
45,unknown,married,high.school,unknown,yes,no,40758,cellular,aug,tue,1,999,0,nonexistent,1637,1.4,93.444,-36.1,3,5228.1
46,admin.,single,university.degree,no,no,yes,24167,cellular,nov,tue,1,999,1,failure,1638,-1.1,94.767,-50.8,3,4963.6
49,services,married,high.school,no,yes,no,18014,cellular,aug,tue,2,999,0,nonexistent,1639,1.4,93.444,-36.1,3,5228.1
36,admin.,divorced,university.degree,no,no,no,21124,telephone,may,thu,4,999,0,nonexistent,1640,1.1,93.994,-36.4,3,5191.0
67,retired,married,basic.4y,no,no,no,27151,telephone,nov,fri,4,999,1,failure,1641,-3.4,92.649,-30.1,3,5017.5
44,blue-collar,divorced,unknown,no,yes,yes,15934,telephone,may,wed,1,999,0,nonexistent,1642,1.1,93.994,-36.4,3,5191.0
29,services,single,high.school,no,no,no,8694,cellular,apr,mon,2,999,1,failure,1643,-1.8,93.075,-47.1,3,5099.1
26,admin.,single,high.school,no,yes,no,23966,cellular,may,mon,2,999,1,failure,1644,-1.8,92.893,-46.2,3,5099.1
39,services,divorced,professional.course,no,yes,yes,13066,cellular,may,tue,1,999,0,nonexistent,1645,-1.8,92.893,-46.2,3,5099.1
28,blue-collar,married,basic.6y,unknown,yes,no,12137,telephone,may,fri,7,999,0,nonexistent,1646,1.1,93.994,-36.4,3,5191.0
22,student,single,high.school,no,yes,no,14315,telephone,may,thu,6,999,0,nonexistent,1647,-1.8,92.893,-46.2,3,5099.1
42,housemaid,single,basic.4y,unknown,yes,no,21963,telephone,may,tue,1,999,0,nonexistent,1648,1.1,93.994,-36.4,3,5191.0
27,services,single,high.school,unknown,no,no,11788,telephone,may,thu,2,999,0,nonexistent,1649,1.1,93.994,-36.4,3,5191.0
37,admin.,married,university.degree,no,yes,no,32035,cellular,jun,tue,1,999,1,failure,1650,-2.9,92.963,-40.8,3,5076.2
31,services,married,high.school,no,no,yes,12457,cellular,jul,fri,2,999,0,nonexistent,1651,1.4,93.918,-42.7,3,5228.1
47,admin.,married,high.school,unknown,no,yes,17272,telephone,jun,fri,1,999,0,nonexistent,1652,1.4,94.465,-41.8,3,5228.1
41,housemaid,divorced,basic.9y,unknown,no,yes,30307,cellular,jul,wed,1,999,0,nonexistent,1653,1.4,93.918,-42.7,3,5228.1
54,retired,married,professional.course,no,yes,no,22950,cellular,jul,fri,1,999,0,nonexistent,1654,1.4,93.918,-42.7,3,5228.1
64,unknown,married,unknown,no,no,no,4313,cellular,aug,tue,1,999,0,nonexistent,1655,-2.9,92.201,-31.4,3,5076.2
34,blue-collar,married,basic.9y,no,yes,no,38646,cellular,apr,mon,1,999,0,nonexistent,1656,-1.8,93.075,-47.1,3,5099.1
35,management,married,university.degree,no,yes,no,8883,cellular,nov,mon,2,999,0,nonexistent,1657,-0.1,93.2,-42.0,3,5195.8
81,retired,married,basic.9y,no,no,no,4573,cellular,may,mon,2,999,1,failure,1658,-1.8,92.893,-46.2,3,5099.1
28,services,single,high.school,no,yes,no,16074,cellular,may,tue,4,999,0,nonexistent,1659,-1.8,92.893,-46.2,3,5099.1
34,admin.,unknown,university.degree,no,yes,yes,8697,cellular,may,mon,1,999,1,failure,1660,-1.8,92.893,-46.2,3,5099.1
24,student,single,high.school,no,yes,no,36317,cellular,apr,wed,1,999,0,nonexistent,1661,-1.8,93.075,-47.1,3,5099.1
50,blue-collar,married,unknown,no,yes,yes,9954,cellular,aug,tue,2,999,0,nonexistent,1662,-2.9,92.201,-31.4,3,5076.2
39,blue-collar,married,basic.9y,unknown,no,no,15665,telephone,may,tue,4,999,0,nonexistent,1663,1.1,93.994,-36.4,3,5191.0
41,services,married,high.school,unknown,yes,no,39165,telephone,may,mon,2,999,0,nonexistent,1664,1.1,93.994,-36.4,3,5191.0
25,blue-collar,single,basic.4y,no,yes,no,15776,cellular,may,fri,2,999,0,nonexistent,1665,-1.8,92.893,-46.2,3,5099.1
54,admin.,divorced,unknown,unknown,no,no,1604,telephone,jun,wed,2,999,0,nonexistent,1666,1.4,94.465,-41.8,3,5228.1
36,management,married,university.degree,no,yes,no,29090,telephone,may,thu,2,999,0,nonexistent,1667,-1.8,92.893,-46.2,3,5099.1
54,retired,married,high.school,no,no,no,25131,cellular,nov,tue,1,999,0,nonexistent,1668,-0.1,93.2,-42.0,3,5195.8
39,blue-collar,divorced,basic.6y,unknown,yes,no,928,cellular,may,wed,1,999,0,nonexistent,1669,-1.8,92.893,-46.2,3,5099.1
63,retired,married,professional.course,no,no,no,34000,cellular,dec,mon,4,999,0,nonexistent,1670,-3.0,92.713,-33.0,3,5023.5
39,admin.,married,university.degree,no,yes,no,32259,cellular,jul,mon,15,999,0,nonexistent,1671,1.4,93.918,-42.7,3,5228.1
30,admin.,married,university.degree,no,no,no,17467,telephone,may,tue,2,999,0,nonexistent,1672,1.1,93.994,-36.4,3,5191.0
48,entrepreneur,married,university.degree,no,yes,no,28821,telephone,may,wed,1,999,0,nonexistent,1673,1.1,93.994,-36.4,3,5191.0
31,admin.,single,university.degree,no,yes,no,27608,cellular,aug,wed,3,999,0,nonexistent,1674,1.4,93.444,-36.1,3,5228.1
46,admin.,divorced,university.degree,no,yes,yes,9822,telephone,may,tue,1,999,0,nonexistent,1675,1.1,93.994,-36.4,3,5191.0
36,services,married,high.school,unknown,yes,yes,29264,cellular,may,fri,1,999,0,nonexistent,1676,-1.8,92.893,-46.2,3,5099.1
51,technician,married,professional.course,no,yes,no,37891,cellular,oct,thu,6,6,3,failure,1677,-3.4,92.431,-26.9,3,5017.5
48,management,married,basic.9y,no,yes,no,4824,telephone,jun,fri,2,999,0,nonexistent,1678,1.4,94.465,-41.8,3,5228.1
32,technician,single,university.degree,no,no,no,23948,cellular,aug,mon,7,999,0,nonexistent,1679,1.4,93.444,-36.1,3,5228.1
41,management,married,university.degree,no,no,no,1841,telephone,jul,wed,5,999,0,nonexistent,1680,1.4,93.918,-42.7,3,5228.1
35,admin.,single,university.degree,no,no,no,14634,cellular,may,mon,1,999,0,nonexistent,1681,-1.8,92.893,-46.2,3,5099.1
32,blue-collar,married,basic.9y,no,yes,no,3149,telephone,may,fri,3,999,0,nonexistent,1682,1.1,93.994,-36.4,3,5191.0
57,blue-collar,divorced,unknown,unknown,no,no,12354,telephone,jun,mon,1,999,0,nonexistent,1683,1.4,94.465,-41.8,3,5228.1
32,admin.,single,university.degree,no,no,no,39494,cellular,apr,thu,1,999,0,nonexistent,1684,-1.8,93.075,-47.1,3,5099.1
23,admin.,single,professional.course,no,no,no,39784,cellular,jul,wed,1,999,0,nonexistent,1685,1.4,93.918,-42.7,3,5228.1
55,retired,married,high.school,no,yes,no,6779,cellular,jul,thu,24,999,0,nonexistent,1686,1.4,93.918,-42.7,3,5228.1
31,blue-collar,married,basic.6y,unknown,no,no,15204,cellular,may,wed,1,999,0,nonexistent,1687,-1.8,92.893,-46.2,3,5099.1
47,management,divorced,university.degree,no,no,no,22228,telephone,jun,thu,1,999,0,nonexistent,1688,1.4,94.465,-41.8,3,5228.1
45,blue-collar,married,basic.4y,unknown,yes,no,1262,telephone,may,tue,2,999,0,nonexistent,1689,1.1,93.994,-36.4,3,5191.0
33,blue-collar,married,basic.9y,no,no,yes,625,telephone,jun,tue,3,999,0,nonexistent,1690,1.4,94.465,-41.8,3,5228.1
35,entrepreneur,single,professional.course,no,no,no,9883,telephone,jun,wed,1,999,0,nonexistent,1691,1.4,94.465,-41.8,3,5228.1
31,blue-collar,married,basic.6y,no,yes,no,35197,telephone,jun,fri,12,999,0,nonexistent,1692,1.4,94.465,-41.8,3,5228.1
39,admin.,married,university.degree,no,no,no,21080,cellular,jun,mon,1,999,0,nonexistent,1693,-2.9,92.963,-40.8,3,5076.2
33,admin.,single,university.degree,no,yes,no,18757,cellular,aug,tue,2,999,0,nonexistent,1694,1.4,93.444,-36.1,3,5228.1
50,admin.,married,high.school,unknown,yes,no,8780,telephone,jun,tue,5,999,0,nonexistent,1695,1.4,94.465,-41.8,3,5228.1
31,technician,divorced,university.degree,no,yes,no,5375,cellular,aug,thu,1,999,0,nonexistent,1696,1.4,93.444,-36.1,3,5228.1
31,admin.,single,high.school,no,no,no,21664,telephone,may,tue,1,999,0,nonexistent,1697,1.1,93.994,-36.4,3,5191.0
34,technician,married,professional.course,no,no,no,37100,cellular,aug,fri,1,999,0,nonexistent,1698,1.4,93.444,-36.1,3,5228.1
48,entrepreneur,married,university.degree,no,yes,no,13408,cellular,jul,thu,1,999,0,nonexistent,1699,1.4,93.918,-42.7,3,5228.1
47,technician,single,unknown,no,yes,yes,11846,telephone,jul,tue,1,999,0,nonexistent,1700,1.4,93.918,-42.7,3,5228.1
31,technician,single,professional.course,unknown,yes,no,434,telephone,may,mon,7,999,0,nonexistent,1701,1.1,93.994,-36.4,3,5191.0
51,self-employed,married,basic.9y,no,no,no,2998,telephone,may,wed,2,12,1,success,1702,-1.8,92.893,-46.2,3,5099.1
26,blue-collar,single,basic.9y,unknown,no,no,3532,telephone,jun,thu,4,999,0,nonexistent,1703,1.4,94.465,-41.8,3,5228.1
53,blue-collar,married,high.school,unknown,no,yes,17458,telephone,may,thu,1,999,0,nonexistent,1704,1.1,93.994,-36.4,3,5191.0
61,technician,married,university.degree,no,no,no,21043,cellular,apr,tue,2,999,0,nonexistent,1705,-1.8,93.075,-47.1,3,5099.1
37,blue-collar,divorced,basic.9y,no,yes,no,6030,cellular,jul,fri,1,999,0,nonexistent,1706,1.4,93.918,-42.7,3,5228.1
55,admin.,divorced,professional.course,unknown,no,no,18966,cellular,jul,mon,4,999,0,nonexistent,1707,1.4,93.918,-42.7,3,5228.1
44,technician,married,professional.course,no,yes,no,38108,telephone,may,thu,1,999,0,nonexistent,1708,1.1,93.994,-36.4,3,5191.0
33,blue-collar,married,basic.9y,no,no,no,34521,cellular,may,fri,1,999,0,nonexistent,1709,-1.8,92.893,-46.2,3,5099.1
52,admin.,married,high.school,no,yes,no,13515,cellular,may,mon,1,999,0,nonexistent,1710,-1.8,92.893,-46.2,3,5099.1
52,retired,married,basic.4y,unknown,yes,yes,2881,cellular,apr,thu,2,999,0,nonexistent,1711,-1.8,93.075,-47.1,3,5099.1
50,entrepreneur,married,basic.4y,unknown,no,no,20493,cellular,jul,thu,1,999,0,nonexistent,1712,1.4,93.918,-42.7,3,5228.1
54,admin.,married,university.degree,unknown,no,yes,30396,telephone,may,thu,2,999,0,nonexistent,1713,1.1,93.994,-36.4,3,5191.0
31,blue-collar,married,basic.9y,no,no,yes,26379,cellular,nov,mon,1,999,0,nonexistent,1714,-0.1,93.2,-42.0,3,5195.8
38,admin.,married,university.degree,no,yes,no,23156,telephone,jun,thu,6,999,0,nonexistent,1715,1.4,94.465,-41.8,3,5228.1
35,technician,divorced,professional.course,no,no,no,20453,cellular,may,fri,1,999,1,failure,1716,-1.8,92.893,-46.2,3,5099.1
41,technician,single,professional.course,no,unknown,unknown,25740,cellular,aug,tue,1,999,0,nonexistent,1717,1.4,93.444,-36.1,3,5228.1
42,blue-collar,married,basic.6y,unknown,no,no,5238,telephone,may,mon,1,999,0,nonexistent,1718,1.1,93.994,-36.4,3,5191.0
50,blue-collar,married,professional.course,unknown,no,no,8559,cellular,nov,thu,1,999,0,nonexistent,1719,-0.1,93.2,-42.0,3,5195.8
27,services,single,professional.course,no,yes,yes,4033,telephone,may,tue,1,999,0,nonexistent,1720,1.1,93.994,-36.4,3,5191.0
38,technician,single,university.degree,no,no,yes,39856,telephone,may,mon,1,999,0,nonexistent,1721,1.1,93.994,-36.4,3,5191.0
38,blue-collar,divorced,basic.6y,no,yes,no,13775,telephone,jun,wed,6,999,0,nonexistent,1722,1.4,94.465,-41.8,3,5228.1
27,blue-collar,divorced,unknown,no,no,no,17941,cellular,jul,thu,2,999,0,nonexistent,1723,1.4,93.918,-42.7,3,5228.1
36,blue-collar,married,basic.9y,no,no,no,6866,cellular,may,thu,3,999,0,nonexistent,1724,-1.8,92.893,-46.2,3,5099.1
48,blue-collar,married,basic.9y,unknown,yes,no,1064,telephone,may,wed,6,999,0,nonexistent,1725,1.1,93.994,-36.4,3,5191.0
49,services,married,high.school,no,yes,no,37511,cellular,aug,mon,8,999,0,nonexistent,1726,1.4,93.444,-36.1,3,5228.1
71,retired,married,basic.4y,no,no,no,1886,cellular,apr,mon,2,4,1,success,1727,-1.8,93.749,-34.6,3,5008.7
54,management,married,high.school,no,no,no,28306,cellular,aug,wed,3,999,1,failure,1728,-1.7,94.027,-38.3,3,4991.6
36,blue-collar,married,basic.9y,unknown,yes,no,29523,cellular,jul,thu,1,999,0,nonexistent,1729,1.4,93.918,-42.7,3,5228.1
30,blue-collar,single,high.school,no,no,no,40654,cellular,may,wed,1,999,1,failure,1730,-1.8,92.893,-46.2,3,5099.1
37,admin.,married,high.school,unknown,no,no,38051,cellular,may,mon,1,999,0,nonexistent,1731,-1.8,92.893,-46.2,3,5099.1
53,retired,married,high.school,unknown,no,no,33584,telephone,may,wed,2,999,0,nonexistent,1732,1.1,93.994,-36.4,3,5191.0
27,self-employed,single,professional.course,no,yes,no,25135,cellular,jul,tue,3,999,0,nonexistent,1733,1.4,93.918,-42.7,3,5228.1
54,admin.,married,university.degree,no,no,yes,34359,cellular,sep,fri,1,999,0,nonexistent,1734,-3.4,92.379,-29.8,3,5017.5
24,admin.,single,high.school,no,yes,yes,19366,telephone,jul,thu,1,999,0,nonexistent,1735,1.4,93.918,-42.7,3,5228.1
21,student,single,university.degree,no,no,no,27093,cellular,jun,fri,2,999,0,nonexistent,1736,-2.9,92.963,-40.8,3,5076.2
31,technician,married,professional.course,no,no,no,29034,cellular,apr,mon,3,999,1,failure,1737,-1.8,93.075,-47.1,3,5099.1
39,technician,married,university.degree,no,yes,yes,24693,cellular,nov,thu,1,999,0,nonexistent,1738,-0.1,93.2,-42.0,3,5195.8
32,technician,married,university.degree,no,no,yes,28270,cellular,aug,tue,2,999,0,nonexistent,1739,1.4,93.444,-36.1,3,5228.1
36,blue-collar,married,basic.4y,unknown,yes,no,2586,telephone,may,fri,2,999,0,nonexistent,1740,1.1,93.994,-36.4,3,5191.0
40,technician,married,professional.course,no,no,no,7792,telephone,jun,fri,1,999,0,nonexistent,1741,1.4,94.465,-41.8,3,5228.1
23,blue-collar,single,basic.9y,no,yes,no,27745,cellular,jul,thu,4,999,0,nonexistent,1742,1.4,93.918,-42.7,3,5228.1
46,blue-collar,divorced,basic.9y,no,no,no,4554,cellular,apr,tue,3,999,0,nonexistent,1743,-1.8,93.075,-47.1,3,5099.1
20,student,single,unknown,no,yes,no,438,cellular,apr,wed,4,999,0,nonexistent,1744,-1.8,93.075,-47.1,3,5099.1
48,technician,married,basic.9y,no,no,no,35534,cellular,may,thu,3,999,0,nonexistent,1745,-1.8,92.893,-46.2,3,5099.1
40,services,married,professional.course,no,yes,no,31738,cellular,oct,thu,1,3,1,success,1746,-3.4,92.431,-26.9,3,5017.5
34,admin.,single,university.degree,no,no,no,14711,telephone,oct,tue,1,999,0,nonexistent,1747,-0.1,93.798,-40.4,3,5195.8
50,blue-collar,married,basic.4y,unknown,yes,no,38038,cellular,aug,tue,1,999,0,nonexistent,1748,1.4,93.444,-36.1,3,5228.1
31,technician,married,professional.course,no,yes,no,9213,cellular,nov,fri,2,999,0,nonexistent,1749,-0.1,93.2,-42.0,3,5195.8
55,blue-collar,divorced,basic.4y,no,yes,no,16883,cellular,jul,mon,3,999,0,nonexistent,1750,1.4,93.918,-42.7,3,5228.1
27,blue-collar,single,basic.9y,no,no,no,23103,cellular,may,tue,1,999,0,nonexistent,1751,-1.8,92.893,-46.2,3,5099.1
32,technician,married,professional.course,no,no,no,361,telephone,jun,thu,2,999,0,nonexistent,1752,1.4,94.465,-41.8,3,5228.1
33,technician,married,professional.course,no,no,no,36882,cellular,aug,tue,3,999,0,nonexistent,1753,1.4,93.444,-36.1,3,5228.1
36,entrepreneur,married,basic.9y,no,no,no,9296,cellular,may,mon,2,999,0,nonexistent,1754,-1.8,92.893,-46.2,3,5099.1
46,admin.,married,university.degree,no,yes,no,17871,cellular,apr,wed,2,999,0,nonexistent,1755,-1.8,93.075,-47.1,3,5099.1
32,technician,married,professional.course,no,yes,yes,32751,cellular,jul,mon,4,999,0,nonexistent,1756,1.4,93.918,-42.7,3,5228.1
37,admin.,single,high.school,no,yes,no,3446,telephone,jul,tue,4,999,0,nonexistent,1757,1.4,93.918,-42.7,3,5228.1
43,admin.,married,high.school,no,no,no,38182,cellular,may,wed,3,999,0,nonexistent,1758,-1.8,92.893,-46.2,3,5099.1
37,services,married,high.school,no,yes,no,36425,telephone,may,tue,1,999,0,nonexistent,1759,1.1,93.994,-36.4,3,5191.0
56,services,divorced,high.school,no,no,no,29919,cellular,jul,mon,6,999,0,nonexistent,1760,1.4,93.918,-42.7,3,5228.1
37,services,married,high.school,no,no,yes,35210,cellular,apr,fri,1,999,1,failure,1761,-1.8,93.075,-47.1,3,5099.1
41,admin.,single,high.school,no,no,no,4906,telephone,may,wed,2,999,0,nonexistent,1762,1.1,93.994,-36.4,3,5191.0
43,admin.,single,high.school,no,no,no,5670,telephone,jun,mon,2,999,0,nonexistent,1763,1.4,94.465,-41.8,3,5228.1
29,services,married,high.school,no,yes,no,8413,cellular,jul,mon,2,999,0,nonexistent,1764,1.4,93.918,-42.7,3,5228.1
42,technician,single,unknown,no,no,no,252,telephone,may,mon,2,999,0,nonexistent,1765,1.1,93.994,-36.4,3,5191.0
30,technician,married,basic.9y,no,yes,no,16974,telephone,may,thu,7,999,0,nonexistent,1766,-1.8,92.893,-46.2,3,5099.1
44,services,married,high.school,unknown,yes,no,19248,cellular,aug,fri,2,999,0,nonexistent,1767,1.4,93.444,-36.1,3,5228.1
34,admin.,married,basic.6y,no,yes,yes,3288,cellular,nov,wed,2,999,0,nonexistent,1768,-0.1,93.2,-42.0,3,5195.8
54,blue-collar,married,basic.4y,unknown,yes,no,28213,cellular,aug,wed,1,999,0,nonexistent,1769,1.4,93.444,-36.1,3,5228.1
53,technician,married,professional.course,no,no,no,13552,telephone,may,tue,1,999,0,nonexistent,1770,1.1,93.994,-36.4,3,5191.0
36,blue-collar,married,basic.9y,no,yes,no,37918,cellular,may,thu,1,999,1,failure,1771,-1.8,92.893,-46.2,3,5099.1
41,self-employed,married,university.degree,no,yes,no,24457,cellular,aug,fri,3,999,0,nonexistent,1772,1.4,93.444,-36.1,3,5228.1
54,services,married,high.school,no,yes,no,4694,cellular,aug,fri,2,999,0,nonexistent,1773,1.4,93.444,-36.1,3,5228.1
26,admin.,married,high.school,no,no,no,24731,cellular,jul,thu,1,999,0,nonexistent,1774,1.4,93.918,-42.7,3,5228.1
49,admin.,divorced,high.school,no,yes,no,20177,telephone,may,fri,1,999,0,nonexistent,1775,1.1,93.994,-36.4,3,5191.0
40,unemployed,married,professional.course,no,yes,no,32115,cellular,sep,fri,3,999,0,nonexistent,1776,-3.4,92.379,-29.8,3,5017.5
27,student,single,unknown,no,yes,no,7405,cellular,oct,fri,1,20,4,failure,1777,-1.1,94.601,-49.5,3,4963.6
38,blue-collar,married,basic.9y,no,no,no,650,cellular,jul,thu,1,999,0,nonexistent,1778,1.4,93.918,-42.7,3,5228.1
49,technician,married,unknown,unknown,yes,no,22865,cellular,jul,thu,14,999,0,nonexistent,1779,1.4,93.918,-42.7,3,5228.1
41,admin.,married,high.school,no,no,no,17507,telephone,may,tue,1,999,0,nonexistent,1780,1.1,93.994,-36.4,3,5191.0
75,retired,married,basic.4y,no,no,no,35048,cellular,apr,tue,2,999,0,nonexistent,1781,-1.8,93.075,-47.1,3,5099.1
35,admin.,single,high.school,no,yes,no,4963,cellular,apr,thu,1,999,0,nonexistent,1782,-1.8,93.075,-47.1,3,5099.1
39,technician,married,professional.course,no,no,no,4061,telephone,may,thu,2,999,0,nonexistent,1783,1.1,93.994,-36.4,3,5191.0
37,admin.,married,university.degree,no,no,no,20071,cellular,aug,wed,3,999,0,nonexistent,1784,1.4,93.444,-36.1,3,5228.1
27,technician,single,professional.course,no,no,no,32786,telephone,jun,fri,5,999,0,nonexistent,1785,1.4,94.465,-41.8,3,5228.1
40,blue-collar,married,basic.9y,unknown,no,no,20474,telephone,jun,thu,1,999,0,nonexistent,1786,1.4,94.465,-41.8,3,5228.1
29,admin.,single,university.degree,no,no,no,36418,cellular,nov,thu,1,999,0,nonexistent,1787,-0.1,93.2,-42.0,3,5195.8
41,admin.,married,high.school,no,no,no,13227,cellular,may,wed,1,999,1,failure,1788,-1.8,92.893,-46.2,3,5099.1
38,admin.,married,high.school,no,yes,no,29457,cellular,nov,mon,1,999,1,failure,1789,-3.4,92.649,-30.1,3,5017.5
38,self-employed,married,basic.9y,no,yes,no,11988,cellular,may,wed,2,999,1,failure,1790,-1.8,92.893,-46.2,3,5099.1
42,unemployed,single,basic.4y,unknown,yes,no,16335,telephone,may,wed,1,999,0,nonexistent,1791,1.1,93.994,-36.4,3,5191.0
25,admin.,single,high.school,no,yes,no,790,cellular,jul,wed,11,999,0,nonexistent,1792,1.4,93.918,-42.7,3,5228.1
28,blue-collar,single,basic.9y,no,no,no,3869,telephone,may,wed,2,999,0,nonexistent,1793,1.1,93.994,-36.4,3,5191.0
44,blue-collar,married,basic.6y,no,yes,no,26473,cellular,nov,fri,4,999,0,nonexistent,1794,-0.1,93.2,-42.0,3,5195.8
39,technician,married,unknown,no,yes,yes,34587,cellular,may,fri,1,999,1,failure,1795,-1.8,92.893,-46.2,3,5099.1
37,blue-collar,married,basic.9y,no,no,no,25549,telephone,may,tue,1,999,0,nonexistent,1796,1.1,93.994,-36.4,3,5191.0
26,blue-collar,single,basic.9y,no,yes,no,2411,telephone,jun,thu,3,999,0,nonexistent,1797,1.4,94.465,-41.8,3,5228.1
48,blue-collar,married,basic.4y,unknown,no,no,24953,cellular,aug,thu,3,999,0,nonexistent,1798,1.4,93.444,-36.1,3,5228.1
42,blue-collar,married,basic.4y,no,no,no,31232,cellular,jul,wed,10,999,0,nonexistent,1799,1.4,93.918,-42.7,3,5228.1
