age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
46,management,divorced,university.degree,no,unknown,unknown,19946,telephone,nov,mon,2,999,0,-0.1,93.2,-42.0,4.191,5195.8
32,admin.,married,university.degree,no,yes,no,32048,cellular,aug,fri,3,999,0,1.4,93.444,-36.1,4.966,5228.1
41,blue-collar,married,high.school,no,yes,yes,5239,cellular,jul,thu,6,999,0,1.4,93.918,-42.7,4.962,5228.1
36,admin.,single,university.degree,no,yes,no,16576,telephone,jul,thu,8,999,0,1.4,93.918,-42.7,4.968,5228.1
45,technician,married,university.degree,unknown,yes,no,5421,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
40,management,married,university.degree,unknown,no,no,2837,cellular,may,thu,2,999,0,-1.8,92.893,-46.2,1.266,5099.1
25,admin.,single,university.degree,no,no,no,25271,cellular,dec,fri,2,4,1,-3.0,92.713,-33.0,0.718,5023.5
46,blue-collar,married,basic.9y,unknown,yes,yes,16351,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.466,5099.1
22,services,single,high.school,no,yes,no,4783,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
30,unemployed,single,professional.course,no,no,no,7257,cellular,nov,wed,3,999,0,-0.1,93.2,-42.0,4.12,5195.8
37,admin.,single,high.school,unknown,no,no,24028,cellular,may,tue,1,999,0,-1.8,92.893,-46.2,1.291,5099.1
25,entrepreneur,single,professional.course,no,yes,no,4344,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.96,5228.1
30,blue-collar,married,basic.9y,no,yes,no,6113,telephone,may,thu,3,999,0,1.1,93.994,-36.4,4.86,5191.0
37,technician,married,professional.course,no,no,no,257,cellular,apr,fri,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
31,management,married,university.degree,no,yes,no,17736,cellular,aug,mon,2,999,0,-2.9,92.201,-31.4,0.821,5076.2
49,blue-collar,married,basic.4y,unknown,yes,no,3356,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.857,5191.0
43,blue-collar,married,basic.4y,unknown,yes,yes,16488,telephone,may,mon,6,999,0,1.1,93.994,-36.4,4.857,5191.0
33,technician,married,professional.course,no,yes,no,36936,cellular,may,fri,4,3,4,-1.8,93.876,-40.0,0.684,5008.7
32,technician,married,professional.course,no,yes,no,31607,cellular,aug,mon,3,999,0,1.4,93.444,-36.1,4.965,5228.1
37,technician,single,professional.course,no,yes,no,37338,cellular,aug,fri,2,999,0,1.4,93.444,-36.1,4.963,5228.1
46,admin.,single,university.degree,no,yes,no,33366,cellular,jul,mon,5,999,0,-2.9,92.469,-33.6,1.048,5076.2
37,blue-collar,married,basic.6y,no,no,yes,24228,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.857,5191.0
31,services,divorced,high.school,no,no,no,18624,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
41,blue-collar,married,basic.6y,no,no,no,12132,cellular,apr,fri,1,999,1,-1.8,93.075,-47.1,1.405,5099.1
44,technician,divorced,university.degree,unknown,no,no,30890,cellular,jul,mon,1,999,0,1.4,93.918,-42.7,4.962,5228.1
40,blue-collar,single,basic.9y,no,no,no,25024,cellular,apr,wed,1,999,1,-1.8,93.075,-47.1,1.4980000000000002,5099.1
54,blue-collar,married,basic.4y,unknown,no,yes,40627,cellular,aug,thu,3,999,0,1.4,93.444,-36.1,4.964,5228.1
30,technician,single,university.degree,no,yes,no,20432,cellular,may,mon,1,999,0,-1.8,92.893,-46.2,1.244,5099.1
33,technician,single,professional.course,no,yes,no,21922,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.964,5228.1
36,admin.,single,university.degree,no,yes,no,11395,cellular,mar,mon,2,999,4,-1.8,93.369,-34.8,0.635,5008.7
43,services,married,high.school,no,no,no,35580,telephone,may,mon,1,999,0,1.1,93.994,-36.4,4.857,5191.0
26,self-employed,married,university.degree,no,yes,no,5634,cellular,jul,tue,2,999,0,1.4,93.918,-42.7,4.961,5228.1
26,blue-collar,single,basic.9y,unknown,no,yes,6871,telephone,jun,fri,14,999,0,1.4,94.465,-41.8,4.959,5228.1
29,technician,single,professional.course,no,no,no,1044,cellular,aug,fri,1,999,0,1.4,93.444,-36.1,4.963,5228.1
37,management,married,university.degree,no,yes,no,5415,cellular,oct,thu,3,3,3,-1.1,94.601,-49.5,1.025,4963.6
49,services,married,high.school,unknown,no,no,23441,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
66,blue-collar,married,unknown,no,yes,no,28830,cellular,may,wed,2,6,2,-1.8,93.876,-40.0,0.682,5008.7
44,admin.,married,high.school,no,yes,yes,37630,cellular,aug,mon,1,999,0,1.4,93.444,-36.1,4.965,5228.1
42,services,married,high.school,no,yes,no,11739,telephone,may,mon,4,999,0,1.1,93.994,-36.4,4.857,5191.0
32,blue-collar,married,basic.4y,unknown,no,no,39492,cellular,jul,thu,2,999,0,1.4,93.918,-42.7,4.958,5228.1
29,admin.,married,high.school,no,no,no,37326,cellular,may,tue,2,999,1,-1.8,92.893,-46.2,1.291,5099.1
57,management,married,professional.course,unknown,yes,no,25270,telephone,may,tue,3,999,0,1.1,93.994,-36.4,4.857,5191.0
49,blue-collar,married,basic.9y,no,yes,no,13013,telephone,jul,fri,1,999,0,1.4,93.918,-42.7,4.959,5228.1
37,management,divorced,high.school,no,yes,no,38689,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
25,unemployed,single,high.school,no,no,no,26887,cellular,aug,tue,1,3,3,-1.7,94.027,-38.3,0.904,4991.6
26,admin.,single,high.school,no,no,no,35215,telephone,jun,wed,2,999,0,1.4,94.465,-41.8,4.962,5228.1
50,blue-collar,married,basic.6y,unknown,no,no,16852,cellular,may,fri,6,999,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
37,technician,married,basic.6y,unknown,no,no,38545,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.962,5228.1
58,retired,married,university.degree,no,yes,no,10153,cellular,aug,tue,1,999,0,1.4,93.444,-36.1,4.966,5228.1
36,admin.,married,high.school,no,yes,yes,29725,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.962,5228.1
32,unemployed,married,high.school,no,no,no,13609,telephone,sep,tue,1,999,1,-1.1,94.199,-37.5,0.877,4963.6
20,blue-collar,single,basic.9y,unknown,yes,no,1996,cellular,may,thu,7,999,0,-1.8,92.893,-46.2,1.266,5099.1
51,services,married,high.school,unknown,yes,no,19066,telephone,jun,fri,28,999,0,1.4,94.465,-41.8,4.959,5228.1
24,blue-collar,single,basic.9y,no,unknown,unknown,17241,cellular,jun,wed,1,999,0,-2.9,92.963,-40.8,1.26,5076.2
57,blue-collar,married,basic.4y,unknown,yes,no,11821,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.86,5191.0
32,self-employed,married,university.degree,no,no,no,38539,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
24,blue-collar,married,basic.9y,no,no,yes,5029,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.958,5228.1
47,management,married,university.degree,no,yes,no,35891,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
60,retired,married,high.school,no,unknown,unknown,707,cellular,aug,wed,2,999,0,1.4,93.444,-36.1,4.964,5228.1
34,housemaid,single,university.degree,no,no,no,23875,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.961,5228.1
43,admin.,married,university.degree,unknown,yes,no,39035,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.855,5191.0
60,technician,married,professional.course,unknown,no,no,2935,cellular,jul,tue,1,999,0,1.4,93.918,-42.7,4.961,5228.1
47,blue-collar,married,high.school,no,yes,no,30445,cellular,may,fri,2,999,1,-1.8,92.893,-46.2,1.25,5099.1
40,technician,married,high.school,no,no,no,35893,cellular,aug,tue,1,999,0,1.4,93.444,-36.1,4.966,5228.1
38,blue-collar,married,basic.6y,no,yes,no,38433,telephone,may,tue,1,999,0,1.1,93.994,-36.4,4.856,5191.0
37,admin.,married,university.degree,no,no,no,4533,cellular,nov,mon,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
36,self-employed,divorced,basic.4y,no,yes,no,5551,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
41,technician,single,high.school,no,yes,no,10158,cellular,may,mon,3,999,0,-1.8,92.893,-46.2,1.244,5099.1
38,admin.,married,university.degree,no,no,no,21021,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.968,5228.1
55,blue-collar,married,basic.4y,no,no,no,2754,cellular,aug,fri,3,999,0,1.4,93.444,-36.1,4.964,5228.1
40,admin.,single,high.school,no,no,no,28892,cellular,nov,wed,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
30,blue-collar,married,unknown,no,no,yes,9713,telephone,jun,tue,2,999,0,1.4,94.465,-41.8,4.864,5228.1
41,blue-collar,single,basic.4y,unknown,unknown,unknown,22471,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
25,self-employed,divorced,university.degree,no,no,yes,40571,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
45,admin.,single,university.degree,no,yes,no,16699,cellular,aug,wed,12,999,0,1.4,93.444,-36.1,4.964,5228.1
45,blue-collar,divorced,high.school,unknown,no,no,37385,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.963,5228.1
34,technician,married,professional.course,no,yes,no,12293,cellular,nov,wed,2,999,0,-0.1,93.2,-42.0,4.12,5195.8
56,admin.,divorced,high.school,no,yes,no,8902,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.955,5228.1
49,blue-collar,married,basic.9y,no,no,no,8476,telephone,may,tue,4,999,0,1.1,93.994,-36.4,4.856,5191.0
44,management,married,high.school,unknown,yes,no,6868,cellular,jul,mon,6,999,0,1.4,93.918,-42.7,4.962,5228.1
50,blue-collar,married,basic.9y,unknown,yes,no,7675,telephone,may,fri,17,999,0,1.1,93.994,-36.4,4.857,5191.0
50,management,married,university.degree,no,no,no,26227,cellular,jul,thu,1,999,0,1.4,93.918,-42.7,4.962,5228.1
37,admin.,married,high.school,no,no,yes,38466,cellular,jul,fri,1,999,0,1.4,93.918,-42.7,4.957,5228.1
44,admin.,married,high.school,no,yes,no,31790,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
40,blue-collar,divorced,basic.9y,no,no,no,21503,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
49,self-employed,married,high.school,no,no,no,10374,cellular,may,fri,3,999,0,-1.8,92.893,-46.2,1.25,5099.1
36,management,married,university.degree,no,yes,yes,9657,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.96,5228.1
30,technician,married,professional.course,no,no,no,39853,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.855,5191.0
42,services,married,high.school,unknown,no,no,13569,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
37,admin.,single,high.school,no,no,no,12978,cellular,may,fri,11,999,0,-1.8,92.893,-46.2,1.25,5099.1
42,blue-collar,married,basic.4y,no,no,no,10363,cellular,jul,wed,10,999,0,1.4,93.918,-42.7,4.963,5228.1
27,student,single,university.degree,no,no,no,32576,cellular,aug,wed,1,3,3,-1.7,94.027,-38.3,0.9,4991.6
45,blue-collar,married,basic.4y,unknown,yes,no,19626,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
33,blue-collar,single,basic.6y,unknown,yes,yes,39078,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.963,5228.1
38,blue-collar,married,basic.4y,no,unknown,unknown,3142,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.266,5099.1
37,management,married,university.degree,no,no,no,2189,telephone,may,fri,4,999,0,1.1,93.994,-36.4,4.859,5191.0
42,blue-collar,married,professional.course,no,no,no,7799,cellular,oct,wed,1,999,0,-3.4,92.431,-26.9,0.735,5017.5
57,blue-collar,married,basic.4y,unknown,no,no,10790,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.859,5191.0
31,blue-collar,married,basic.9y,no,yes,no,3089,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
39,blue-collar,single,unknown,no,yes,yes,7015,cellular,may,fri,3,999,0,-1.8,92.893,-46.2,1.25,5099.1
39,admin.,married,high.school,no,yes,no,495,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
48,blue-collar,married,basic.4y,no,yes,no,21986,cellular,may,wed,2,999,0,-1.8,92.893,-46.2,1.334,5099.1
37,technician,married,professional.course,unknown,yes,no,13010,cellular,nov,fri,6,999,0,-0.1,93.2,-42.0,4.021,5195.8
39,unemployed,married,university.degree,no,no,no,29503,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
44,admin.,married,university.degree,no,no,no,40493,cellular,nov,fri,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
25,admin.,single,high.school,no,no,no,23677,cellular,jul,wed,2,999,0,1.4,93.918,-42.7,4.963,5228.1
29,blue-collar,divorced,basic.6y,no,yes,no,14474,telephone,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
30,services,married,basic.6y,no,unknown,unknown,7424,cellular,nov,tue,2,999,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8
48,admin.,married,university.degree,no,yes,no,5827,cellular,nov,thu,2,999,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8
34,admin.,married,high.school,no,yes,no,16705,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.947,5228.1
53,services,married,unknown,no,yes,no,14092,cellular,jun,tue,1,999,0,-2.9,92.963,-40.8,1.262,5076.2
39,technician,married,professional.course,no,no,yes,11108,cellular,jul,tue,1,999,0,1.4,93.918,-42.7,4.961,5228.1
36,admin.,married,university.degree,no,no,no,156,cellular,may,mon,3,999,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1
29,technician,married,high.school,no,no,no,5912,telephone,aug,mon,5,999,0,1.4,93.444,-36.1,4.965,5228.1
38,admin.,single,university.degree,no,yes,no,9189,cellular,aug,fri,1,999,0,-2.9,92.201,-31.4,0.8809999999999999,5076.2
39,blue-collar,divorced,high.school,no,no,yes,9728,cellular,nov,mon,2,999,0,-0.1,93.2,-42.0,4.191,5195.8
42,blue-collar,married,basic.9y,no,no,no,21388,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.963,5228.1
37,blue-collar,married,basic.6y,unknown,yes,no,24570,cellular,jul,wed,10,999,0,1.4,93.918,-42.7,4.957,5228.1
48,unknown,married,unknown,unknown,yes,no,766,cellular,jul,tue,4,999,0,1.4,93.918,-42.7,4.961,5228.1
36,blue-collar,single,high.school,no,yes,no,25671,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
21,student,single,high.school,no,no,no,25735,cellular,may,wed,3,999,1,-1.8,92.893,-46.2,1.281,5099.1
42,technician,married,university.degree,no,no,no,25003,telephone,jun,fri,20,999,0,1.4,94.465,-41.8,4.959,5228.1
29,blue-collar,single,basic.6y,no,no,no,36580,telephone,may,thu,3,999,0,1.1,93.994,-36.4,4.855,5191.0
31,admin.,single,university.degree,no,yes,no,16002,cellular,nov,thu,1,999,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8
37,blue-collar,single,unknown,unknown,no,no,11517,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.855,5191.0
33,admin.,married,university.degree,no,yes,no,4778,cellular,mar,thu,3,999,0,-1.8,92.843,-50.0,1.65,5099.1
40,entrepreneur,divorced,university.degree,no,no,no,26372,cellular,nov,mon,1,999,0,-0.1,93.2,-42.0,4.191,5195.8
54,retired,married,basic.4y,unknown,no,no,26032,telephone,may,wed,1,999,0,1.1,93.994,-36.4,4.857,5191.0
35,blue-collar,married,basic.6y,no,yes,no,11934,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.864,5191.0
34,admin.,married,university.degree,no,no,no,9909,cellular,jul,tue,2,999,0,1.4,93.918,-42.7,4.962,5228.1
53,blue-collar,married,unknown,unknown,yes,no,30643,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.962,5228.1
29,management,single,basic.9y,no,no,no,16586,cellular,jul,fri,2,999,0,1.4,93.918,-42.7,4.957,5228.1
64,retired,married,high.school,no,yes,no,39717,cellular,nov,mon,4,999,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5
39,technician,married,professional.course,no,yes,yes,32769,cellular,may,thu,2,999,0,-1.8,92.893,-46.2,1.327,5099.1
34,management,married,university.degree,no,no,no,2833,telephone,oct,wed,2,999,0,-3.4,92.431,-26.9,0.742,5017.5
28,admin.,single,high.school,no,no,yes,38824,cellular,jul,mon,2,999,0,1.4,93.918,-42.7,4.962,5228.1
43,housemaid,married,basic.4y,no,yes,no,33395,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.962,5228.1
25,blue-collar,single,professional.course,no,no,no,1656,telephone,jun,thu,1,999,0,1.4,94.465,-41.8,4.961,5228.1
33,unemployed,married,basic.9y,no,no,no,16960,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.864,5228.1
46,self-employed,divorced,university.degree,no,yes,yes,37830,telephone,may,thu,2,999,0,1.1,93.994,-36.4,4.86,5191.0
47,services,divorced,high.school,no,no,no,30,telephone,jun,tue,1,999,0,1.4,94.465,-41.8,4.961,5228.1
32,student,married,high.school,no,yes,no,16409,cellular,apr,thu,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
25,blue-collar,single,high.school,no,yes,no,34922,cellular,may,wed,1,999,1,-1.8,92.893,-46.2,1.281,5099.1
39,blue-collar,married,basic.6y,no,no,no,38267,telephone,may,thu,1,999,0,1.1,93.994,-36.4,4.855,5191.0
24,services,single,university.degree,no,no,no,35181,cellular,jul,thu,6,999,0,1.4,93.918,-42.7,4.963,5228.1
42,entrepreneur,married,basic.9y,no,no,no,5017,cellular,oct,wed,3,999,0,-3.4,92.431,-26.9,0.742,5017.5
27,admin.,single,high.school,no,yes,no,16670,cellular,apr,thu,2,999,0,-1.8,93.075,-47.1,1.365,5099.1
27,services,married,high.school,unknown,no,no,33333,telephone,may,fri,2,999,0,1.1,93.994,-36.4,4.857,5191.0
38,blue-collar,single,high.school,unknown,yes,no,19252,telephone,jun,wed,1,999,0,1.4,94.465,-41.8,4.864,5228.1
29,blue-collar,single,basic.9y,unknown,yes,no,8471,cellular,jul,tue,1,999,0,1.4,93.918,-42.7,4.961,5228.1
35,admin.,married,university.degree,no,yes,no,39549,cellular,aug,wed,2,6,3,-1.7,94.027,-38.3,0.903,4991.6
31,technician,married,professional.course,no,yes,no,35349,cellular,aug,thu,1,999,0,1.4,93.444,-36.1,4.964,5228.1
34,blue-collar,married,basic.9y,unknown,yes,yes,5747,telephone,may,mon,3,999,0,1.1,93.994,-36.4,4.8580000000000005,5191.0
57,unemployed,married,basic.9y,unknown,yes,no,33288,telephone,may,mon,5,999,0,1.1,93.994,-36.4,4.857,5191.0
63,retired,married,professional.course,no,yes,no,31168,cellular,may,mon,1,999,0,-1.8,93.876,-40.0,0.685,5008.7
48,admin.,single,university.degree,no,yes,yes,40129,telephone,jul,tue,2,999,0,1.4,93.918,-42.7,4.961,5228.1
39,entrepreneur,married,basic.9y,no,no,no,6633,telephone,may,tue,2,999,0,1.1,93.994,-36.4,4.857,5191.0
36,technician,divorced,professional.course,no,no,no,9412,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.327,5099.1
29,technician,single,professional.course,no,yes,no,24728,cellular,jul,thu,2,999,0,1.4,93.918,-42.7,4.968,5228.1
31,technician,single,university.degree,no,no,no,21623,cellular,nov,tue,1,999,1,-0.1,93.2,-42.0,4.1530000000000005,5195.8
37,services,married,high.school,no,no,no,39306,cellular,may,tue,4,999,0,-1.8,92.893,-46.2,1.344,5099.1
47,management,married,basic.4y,unknown,yes,no,16956,telephone,jun,tue,3,999,0,1.4,94.465,-41.8,4.864,5228.1
50,admin.,married,university.degree,no,yes,no,9154,cellular,apr,fri,1,999,0,-1.8,93.075,-47.1,1.4,5099.1
37,management,married,university.degree,no,no,yes,33721,cellular,may,thu,1,999,0,-1.8,92.893,-46.2,1.266,5099.1
56,admin.,married,basic.9y,no,no,no,14336,cellular,apr,thu,1,999,0,-1.8,93.075,-47.1,1.41,5099.1
55,technician,married,unknown,no,no,no,40717,cellular,jul,fri,8,999,0,1.4,93.918,-42.7,4.962,5228.1
50,management,married,university.degree,no,no,yes,25276,telephone,may,wed,3,999,0,1.1,93.994,-36.4,4.857,5191.0
57,technician,married,professional.course,no,no,no,12617,cellular,nov,mon,2,999,0,-0.1,93.2,-42.0,4.191,5195.8
29,admin.,single,university.degree,no,no,no,12746,cellular,may,tue,1,999,2,-1.8,93.876,-40.0,0.6679999999999999,5008.7
54,technician,married,university.degree,unknown,no,no,34601,telephone,jun,mon,4,999,0,1.4,94.465,-41.8,4.96,5228.1
50,technician,married,professional.course,no,yes,no,9751,telephone,may,fri,1,999,0,1.1,93.994,-36.4,4.857,5191.0
29,admin.,married,high.school,no,yes,no,13873,cellular,nov,wed,1,999,1,-3.4,92.649,-30.1,0.7190000000000001,5017.5
41,blue-collar,married,basic.9y,no,yes,no,6863,telephone,jun,wed,6,999,0,1.4,94.465,-41.8,4.959,5228.1
29,admin.,married,university.degree,no,no,no,39406,telephone,jul,mon,1,999,0,-1.7,94.215,-40.3,0.889,4991.6
45,admin.,divorced,university.degree,no,no,yes,21260,telephone,sep,wed,1,999,0,-1.1,94.199,-37.5,0.8759999999999999,4963.6
35,blue-collar,single,basic.9y,no,no,yes,10083,cellular,jul,tue,3,999,0,1.4,93.918,-42.7,4.961,5228.1
46,self-employed,single,high.school,no,no,no,35632,telephone,jun,fri,1,999,0,1.4,94.465,-41.8,4.967,5228.1
56,blue-collar,married,basic.9y,unknown,yes,no,37071,cellular,jul,wed,1,999,0,1.4,93.918,-42.7,4.963,5228.1
51,management,married,university.degree,no,no,no,6237,cellular,may,fri,1,999,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1
32,admin.,single,university.degree,no,yes,no,752,cellular,may,fri,8,999,1,-1.8,92.893,-46.2,1.25,5099.1
34,admin.,married,high.school,no,no,no,29902,telephone,jun,thu,11,999,0,1.4,94.465,-41.8,4.961,5228.1
31,services,married,high.school,unknown,yes,no,30808,telephone,jun,thu,12,999,0,1.4,94.465,-41.8,4.8660000000000005,5228.1
37,blue-collar,married,basic.4y,no,no,yes,5691,telephone,jun,thu,3,999,0,1.4,94.465,-41.8,4.958,5228.1
42,technician,divorced,professional.course,no,yes,no,34352,cellular,aug,mon,2,999,0,1.4,93.444,-36.1,4.965,5228.1
43,blue-collar,married,basic.9y,no,no,yes,26176,cellular,apr,fri,3,999,1,-1.8,93.075,-47.1,1.405,5099.1
33,student,married,professional.course,no,yes,no,32396,cellular,aug,mon,3,3,4,-1.7,94.027,-38.3,0.8959999999999999,4991.6
35,technician,single,university.degree,no,yes,no,3268,cellular,apr,mon,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
27,admin.,single,high.school,no,yes,no,15834,telephone,jul,mon,4,999,0,1.4,93.918,-42.7,4.962,5228.1
38,technician,married,basic.9y,no,no,no,25205,telephone,jun,thu,2,999,0,1.4,94.465,-41.8,4.961,5228.1
45,management,married,unknown,unknown,no,yes,19440,telephone,jun,mon,1,999,0,1.4,94.465,-41.8,4.96,5228.1
46,blue-collar,married,professional.course,no,no,no,2553,telephone,aug,mon,3,999,0,-2.9,92.201,-31.4,0.884,5076.2
47,management,married,university.degree,no,yes,no,24716,cellular,jun,mon,1,999,0,-2.9,92.963,-40.8,1.266,5076.2
29,admin.,single,high.school,no,yes,no,17965,cellular,nov,fri,2,7,2,-3.4,92.649,-30.1,0.7140000000000001,5017.5
