age,job,marital,education,default,housing,loan,id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed
39,admin.,married,university.degree,no,no,no,3799,telephone,may,mon,744,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,technician,single,professional.course,no,yes,no,32162,cellular,may,mon,240,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1
30,admin.,married,university.degree,no,no,no,29571,cellular,nov,tue,95,1,999,0,nonexistent,-0.1,93.2,-42.0,4.7,5195.8
36,technician,single,professional.course,no,no,no,19407,cellular,may,wed,340,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
40,services,married,high.school,no,yes,no,33450,cellular,apr,fri,277,2,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1
32,technician,married,professional.course,no,yes,yes,14110,cellular,may,fri,134,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
26,blue-collar,single,professional.course,no,no,no,13081,cellular,jul,mon,74,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
44,technician,divorced,high.school,no,no,no,33523,telephone,may,thu,21,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
44,admin.,single,university.degree,no,yes,no,17557,cellular,may,fri,211,4,3,1,success,-1.8,93.876,-40.0,0.682,5008.7
58,blue-collar,married,basic.4y,no,yes,no,15350,cellular,jun,wed,110,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
52,management,married,basic.6y,no,no,no,31225,cellular,nov,mon,209,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5
30,admin.,single,university.degree,no,no,no,39990,cellular,nov,thu,88,2,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
29,technician,single,professional.course,no,yes,yes,5686,cellular,aug,tue,110,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2
36,technician,married,high.school,no,yes,no,10172,cellular,nov,mon,38,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8
45,admin.,married,university.degree,no,no,no,6490,cellular,aug,mon,237,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
43,management,married,basic.9y,no,yes,no,30138,cellular,aug,fri,180,1,6,2,failure,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2
27,admin.,single,university.degree,no,yes,no,11097,cellular,may,fri,81,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1
41,blue-collar,married,basic.4y,no,yes,no,21095,telephone,may,tue,1529,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
49,technician,married,university.degree,no,no,no,30776,telephone,may,mon,107,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
46,services,married,high.school,no,no,yes,1311,telephone,jun,thu,153,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
64,housemaid,married,basic.4y,no,no,no,13377,telephone,dec,thu,208,1,999,0,nonexistent,-3.0,92.713,-33.0,0.7140000000000001,5023.5
30,admin.,single,university.degree,no,yes,yes,36266,cellular,nov,tue,98,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5
54,blue-collar,married,basic.4y,no,no,no,16641,cellular,jul,mon,168,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
43,admin.,married,university.degree,no,no,no,2814,telephone,jun,fri,1023,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
28,blue-collar,single,basic.6y,unknown,yes,no,13908,cellular,jul,wed,70,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
32,blue-collar,married,high.school,no,yes,no,24706,telephone,jun,mon,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
53,technician,married,professional.course,unknown,yes,no,38114,cellular,aug,thu,70,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
35,blue-collar,divorced,basic.9y,no,no,no,16016,telephone,jun,mon,138,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
48,blue-collar,married,basic.9y,unknown,yes,no,32547,cellular,may,wed,68,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1
33,technician,married,professional.course,no,yes,no,33247,telephone,may,wed,120,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
38,admin.,single,university.degree,no,no,no,31190,telephone,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,admin.,divorced,university.degree,no,no,no,3402,cellular,jul,mon,206,10,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
52,blue-collar,married,basic.4y,no,no,no,10992,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
44,technician,married,professional.course,unknown,yes,yes,37802,telephone,may,wed,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
33,technician,single,university.degree,no,no,no,3277,cellular,aug,tue,134,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
39,blue-collar,single,basic.9y,unknown,yes,no,18674,cellular,may,wed,82,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
36,technician,married,university.degree,no,yes,no,7370,cellular,aug,thu,131,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1
40,blue-collar,single,basic.9y,no,no,yes,25658,telephone,may,wed,227,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
64,retired,married,university.degree,no,no,no,20612,cellular,mar,tue,700,2,5,1,success,-1.8,93.369,-34.8,0.652,5008.7
34,admin.,married,university.degree,no,yes,no,22764,cellular,aug,mon,89,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.821,5076.2
37,services,married,high.school,no,yes,no,31180,cellular,may,fri,81,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1
33,blue-collar,single,basic.9y,no,no,no,6325,telephone,jun,mon,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1
31,technician,married,professional.course,no,no,yes,23720,cellular,aug,wed,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
39,services,married,professional.course,no,no,no,7265,telephone,may,mon,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
26,admin.,married,high.school,no,yes,yes,23949,cellular,jul,tue,144,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
27,blue-collar,married,university.degree,no,no,yes,20389,telephone,may,fri,357,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
31,admin.,single,university.degree,no,yes,no,34436,cellular,jul,mon,202,4,999,0,nonexistent,-2.9,92.469,-33.6,1.048,5076.2
50,technician,married,university.degree,no,unknown,unknown,13292,cellular,aug,mon,762,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1
25,blue-collar,married,high.school,unknown,yes,no,36932,cellular,jul,tue,94,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
34,management,married,university.degree,no,yes,no,5013,cellular,nov,fri,470,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
47,technician,married,basic.9y,no,yes,no,24049,cellular,jul,mon,502,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
56,blue-collar,married,basic.4y,no,yes,no,26710,cellular,aug,thu,366,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
44,self-employed,married,basic.9y,unknown,yes,no,15288,cellular,jul,wed,41,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
26,admin.,single,university.degree,no,yes,no,23913,telephone,dec,wed,395,1,999,0,nonexistent,-3.0,92.713,-33.0,0.715,5023.5
44,technician,married,university.degree,no,no,no,1566,cellular,may,mon,30,5,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
34,services,divorced,professional.course,unknown,yes,no,6054,telephone,may,thu,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
39,technician,single,professional.course,no,yes,no,8057,cellular,may,tue,256,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1
37,blue-collar,single,basic.9y,no,yes,no,31008,telephone,may,tue,185,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
50,unemployed,married,high.school,no,no,yes,5981,telephone,may,wed,38,12,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
37,admin.,married,university.degree,no,yes,no,40282,cellular,jul,fri,1005,5,4,2,success,-1.7,94.215,-40.3,0.8959999999999999,4991.6
50,blue-collar,divorced,professional.course,no,yes,yes,36345,cellular,nov,fri,49,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8
41,blue-collar,married,basic.4y,unknown,yes,no,19568,telephone,jun,thu,84,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
26,technician,single,professional.course,no,no,yes,23094,cellular,jul,wed,168,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
43,admin.,married,university.degree,no,yes,no,24696,cellular,nov,wed,209,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8
31,management,single,university.degree,no,no,no,26927,cellular,may,wed,82,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
46,admin.,married,university.degree,no,yes,no,22554,telephone,may,fri,28,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
34,admin.,divorced,high.school,no,yes,no,8155,cellular,aug,fri,263,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
49,unknown,married,unknown,unknown,yes,no,20546,telephone,may,tue,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,admin.,single,university.degree,no,yes,yes,27655,cellular,aug,wed,243,5,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
41,blue-collar,married,basic.9y,no,no,no,38568,telephone,may,thu,441,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
43,admin.,married,university.degree,unknown,yes,no,35348,telephone,may,thu,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
44,services,divorced,basic.9y,no,yes,no,40500,telephone,jul,tue,62,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
50,blue-collar,married,basic.4y,unknown,no,yes,18702,telephone,may,tue,600,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
31,admin.,married,university.degree,no,no,no,39964,telephone,jun,wed,181,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
42,services,married,basic.9y,no,yes,no,31657,cellular,may,wed,201,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
54,technician,divorced,basic.9y,unknown,no,no,23296,telephone,may,fri,287,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
37,admin.,divorced,high.school,no,yes,no,40494,telephone,may,thu,420,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
42,blue-collar,married,basic.4y,unknown,yes,yes,34407,cellular,may,thu,36,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1
40,blue-collar,married,basic.6y,no,no,no,39697,cellular,may,tue,316,1,11,1,success,-1.8,92.89299999999999,-46.2,1.344,5099.1
26,admin.,single,university.degree,no,unknown,unknown,19676,cellular,jun,tue,271,2,3,1,success,-2.9,92.963,-40.8,1.262,5076.2
52,management,divorced,university.degree,no,no,no,17469,cellular,may,wed,451,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1
29,technician,married,professional.course,no,no,no,19466,cellular,jul,tue,294,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
55,blue-collar,single,basic.9y,unknown,yes,no,1377,cellular,jul,tue,80,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
39,admin.,divorced,high.school,no,yes,no,28100,cellular,jul,mon,58,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
27,entrepreneur,divorced,university.degree,unknown,no,no,31263,telephone,may,thu,9,5,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1
38,admin.,single,high.school,no,yes,no,17794,cellular,may,tue,324,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1
39,blue-collar,divorced,basic.9y,no,yes,no,35944,telephone,may,wed,86,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
56,unknown,single,basic.9y,no,no,no,6944,cellular,jul,mon,102,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,technician,single,university.degree,no,no,no,21068,cellular,aug,thu,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1
39,services,married,basic.4y,no,no,no,21693,telephone,may,thu,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
57,self-employed,married,basic.4y,no,yes,no,28723,cellular,apr,mon,659,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
49,blue-collar,married,high.school,no,no,no,5729,telephone,may,mon,560,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
38,admin.,divorced,university.degree,no,yes,no,3354,cellular,apr,tue,177,2,999,0,nonexistent,-1.8,93.075,-47.1,1.3840000000000001,5099.1
57,housemaid,married,basic.4y,no,yes,no,5271,telephone,apr,wed,595,3,999,1,failure,-1.8,93.749,-34.6,0.642,5008.7
42,technician,divorced,high.school,no,yes,no,7960,cellular,may,wed,228,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
55,blue-collar,single,basic.4y,no,yes,no,38941,cellular,apr,wed,171,2,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
47,technician,married,professional.course,no,yes,no,24550,cellular,jul,thu,30,33,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1
46,management,married,university.degree,no,no,no,29622,cellular,aug,wed,517,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1
46,blue-collar,divorced,basic.9y,no,yes,no,23983,telephone,may,fri,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
36,blue-collar,divorced,basic.9y,no,no,no,2581,cellular,may,wed,323,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1
24,student,single,high.school,no,yes,no,3711,cellular,jun,wed,74,3,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2
58,management,married,university.degree,unknown,yes,no,13929,cellular,nov,tue,233,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
47,blue-collar,divorced,basic.9y,unknown,no,no,33589,telephone,may,fri,1161,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
56,services,married,high.school,no,no,yes,22350,cellular,jul,fri,87,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
25,self-employed,single,university.degree,no,no,no,36423,telephone,may,mon,78,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
51,blue-collar,married,basic.4y,unknown,yes,no,20706,cellular,nov,tue,271,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
35,admin.,single,university.degree,no,unknown,unknown,31799,cellular,apr,mon,59,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1
42,technician,married,university.degree,no,yes,no,19920,telephone,jun,mon,148,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1
39,blue-collar,married,basic.6y,unknown,no,no,34565,telephone,may,thu,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
29,technician,married,high.school,no,no,no,6718,cellular,jul,mon,206,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
35,blue-collar,married,basic.9y,no,no,no,5166,telephone,may,mon,91,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
56,blue-collar,married,basic.4y,no,no,no,39718,telephone,may,tue,214,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
53,entrepreneur,married,university.degree,no,yes,no,26167,cellular,aug,fri,899,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1
44,services,single,high.school,no,no,no,12882,cellular,may,fri,318,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1
39,housemaid,married,basic.9y,no,yes,yes,15254,cellular,nov,mon,112,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
49,blue-collar,married,basic.4y,unknown,yes,no,22211,telephone,may,wed,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
49,services,married,high.school,unknown,yes,no,20837,cellular,jul,wed,122,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1
36,technician,married,professional.course,unknown,no,no,6053,telephone,jun,tue,78,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
37,technician,married,professional.course,no,yes,no,8324,telephone,may,fri,834,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0
40,technician,married,professional.course,no,no,no,30878,cellular,nov,mon,550,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8
48,technician,married,high.school,unknown,yes,no,1838,telephone,may,fri,42,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
49,technician,married,professional.course,no,no,no,23671,cellular,apr,thu,618,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1
59,management,married,university.degree,no,yes,no,40666,cellular,aug,tue,210,2,999,1,failure,-2.9,92.20100000000001,-31.4,0.8590000000000001,5076.2
26,technician,single,basic.9y,no,yes,no,26593,cellular,sep,thu,305,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6
48,unknown,married,basic.4y,unknown,no,no,18556,telephone,may,tue,375,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0
48,services,divorced,high.school,no,no,yes,5019,cellular,jul,mon,88,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
47,technician,married,professional.course,unknown,yes,no,25462,cellular,apr,fri,53,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
30,services,single,high.school,no,yes,no,29806,telephone,may,wed,190,2,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
56,technician,divorced,professional.course,unknown,yes,no,39299,telephone,jun,mon,123,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1
49,self-employed,single,basic.9y,no,no,no,34413,telephone,may,mon,58,10,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0
33,technician,married,professional.course,no,no,no,27239,telephone,jun,fri,1271,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1
26,technician,married,basic.6y,no,no,yes,34324,telephone,may,tue,261,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,blue-collar,married,basic.6y,no,no,no,25835,telephone,may,thu,160,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
42,admin.,married,university.degree,unknown,no,no,373,telephone,may,tue,42,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
29,blue-collar,single,professional.course,no,no,yes,2370,cellular,mar,tue,207,2,999,1,failure,-1.8,93.369,-34.8,0.652,5008.7
36,technician,single,university.degree,no,no,no,30280,telephone,nov,thu,61,3,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8
26,unemployed,single,university.degree,no,yes,no,4386,telephone,apr,tue,300,3,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1
55,admin.,married,high.school,no,no,no,27341,cellular,apr,fri,518,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1
41,services,single,unknown,unknown,no,no,14102,cellular,jul,tue,717,13,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1
29,technician,single,university.degree,no,yes,no,39952,telephone,may,tue,1051,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
49,admin.,married,unknown,no,yes,yes,22483,cellular,apr,wed,61,3,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1
51,self-employed,married,university.degree,unknown,no,no,892,telephone,jun,tue,143,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1
28,blue-collar,married,professional.course,unknown,yes,no,31932,cellular,may,wed,573,7,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1
39,admin.,married,high.school,no,no,no,9501,telephone,may,fri,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0
46,admin.,single,university.degree,no,no,yes,36407,cellular,may,mon,11,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
43,blue-collar,married,basic.9y,unknown,yes,no,30258,cellular,jul,mon,24,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1
47,admin.,divorced,high.school,no,no,no,30898,cellular,nov,tue,352,1,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8
51,housemaid,divorced,high.school,no,yes,yes,12922,cellular,jul,thu,137,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1
30,self-employed,single,university.degree,no,no,no,40633,cellular,apr,thu,184,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1
31,entrepreneur,single,basic.9y,no,no,no,16734,telephone,may,thu,183,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
32,technician,divorced,high.school,no,no,no,29589,cellular,aug,fri,72,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1
35,blue-collar,married,basic.9y,no,yes,no,11103,cellular,jul,mon,275,1,6,2,success,-1.7,94.215,-40.3,0.889,4991.6
49,technician,married,university.degree,no,yes,no,14673,telephone,may,thu,420,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0
34,management,married,university.degree,no,no,no,18781,telephone,jun,wed,893,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1
41,blue-collar,married,basic.9y,no,yes,no,14106,cellular,may,mon,7,6,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1
32,services,single,basic.9y,no,yes,no,17280,telephone,may,mon,329,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0
40,admin.,divorced,university.degree,no,unknown,unknown,40232,cellular,jul,wed,145,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1
