contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,aug,wed,2,999,0,nonexistent,28836
cellular,jul,wed,1,999,0,nonexistent,29012
cellular,may,fri,1,999,1,failure,38836
telephone,may,mon,4,999,0,nonexistent,30956
cellular,nov,tue,1,999,0,nonexistent,31188
cellular,may,fri,1,999,0,nonexistent,21089
telephone,may,wed,2,999,0,nonexistent,2712
cellular,jul,mon,3,999,0,nonexistent,32262
telephone,may,thu,4,999,0,nonexistent,38143
cellular,jul,tue,2,999,0,nonexistent,2342
cellular,jul,tue,2,999,0,nonexistent,10693
telephone,may,mon,2,999,0,nonexistent,8859
cellular,sep,fri,1,999,0,nonexistent,21167
cellular,nov,wed,1,999,0,nonexistent,26679
cellular,jul,wed,3,999,0,nonexistent,25920
cellular,may,mon,1,999,0,nonexistent,29652
cellular,oct,fri,1,999,0,nonexistent,30327
telephone,may,wed,3,999,0,nonexistent,19612
cellular,aug,fri,3,999,0,nonexistent,19401
cellular,may,mon,2,999,0,nonexistent,1169
cellular,mar,thu,2,999,0,nonexistent,39282
cellular,jul,fri,1,999,0,nonexistent,37680
cellular,aug,mon,2,999,0,nonexistent,5526
cellular,jul,mon,4,999,0,nonexistent,23146
cellular,oct,fri,2,12,1,success,35220
cellular,apr,mon,3,999,0,nonexistent,12384
telephone,jul,mon,3,999,0,nonexistent,12285
cellular,aug,fri,2,999,0,nonexistent,22418
cellular,may,thu,2,999,0,nonexistent,29734
cellular,jul,wed,3,999,0,nonexistent,35740
cellular,apr,wed,5,999,0,nonexistent,29667
cellular,aug,wed,1,999,0,nonexistent,27872
cellular,nov,tue,1,999,0,nonexistent,4574
cellular,jul,tue,5,999,0,nonexistent,42
cellular,apr,thu,1,999,0,nonexistent,14155
cellular,jun,tue,1,4,3,success,28148
cellular,aug,mon,7,999,0,nonexistent,10444
cellular,jul,thu,1,999,0,nonexistent,19773
telephone,may,fri,2,999,0,nonexistent,40533
telephone,jun,tue,1,999,0,nonexistent,14156
telephone,jul,wed,2,999,0,nonexistent,26094
telephone,may,tue,3,999,0,nonexistent,24895
cellular,nov,fri,1,999,0,nonexistent,5941
telephone,may,fri,2,999,0,nonexistent,8960
cellular,nov,thu,2,999,0,nonexistent,3475
telephone,may,fri,1,999,0,nonexistent,2235
cellular,may,wed,1,13,1,success,30953
cellular,aug,fri,1,999,0,nonexistent,18623
cellular,aug,tue,3,999,0,nonexistent,3289
cellular,nov,fri,7,999,0,nonexistent,15313
cellular,aug,mon,4,999,0,nonexistent,32278
telephone,may,tue,3,999,0,nonexistent,26751
cellular,may,wed,1,999,1,failure,5660
cellular,aug,mon,1,999,0,nonexistent,35531
cellular,nov,thu,1,999,0,nonexistent,18136
cellular,jul,tue,1,999,0,nonexistent,16840
cellular,aug,fri,2,999,0,nonexistent,18386
cellular,jun,mon,1,999,0,nonexistent,16330
cellular,apr,thu,11,999,0,nonexistent,28083
cellular,jul,thu,1,999,0,nonexistent,37127
telephone,jul,tue,2,999,0,nonexistent,13831
cellular,may,fri,3,999,0,nonexistent,22623
telephone,jun,thu,2,999,0,nonexistent,18979
cellular,nov,fri,1,999,0,nonexistent,28912
cellular,jul,mon,3,999,0,nonexistent,32707
telephone,may,mon,4,999,0,nonexistent,5468
telephone,may,wed,2,999,0,nonexistent,37531
telephone,jun,fri,4,999,0,nonexistent,20547
telephone,jun,wed,17,999,0,nonexistent,16015
telephone,jul,tue,1,999,0,nonexistent,15125
cellular,aug,tue,3,999,0,nonexistent,9228
cellular,apr,thu,1,999,0,nonexistent,22029
telephone,may,fri,2,999,0,nonexistent,36056
cellular,may,wed,3,999,0,nonexistent,1296
cellular,jul,tue,1,999,0,nonexistent,22561
cellular,aug,wed,2,999,0,nonexistent,284
cellular,aug,wed,3,999,0,nonexistent,3296
telephone,jun,mon,2,999,0,nonexistent,2687
cellular,may,tue,1,999,0,nonexistent,35406
cellular,jul,tue,3,999,0,nonexistent,18957
cellular,may,mon,1,999,0,nonexistent,32016
cellular,oct,tue,1,999,0,nonexistent,22425
telephone,may,wed,11,999,0,nonexistent,22182
cellular,nov,thu,2,3,1,success,35372
telephone,may,mon,1,999,0,nonexistent,3674
telephone,may,mon,1,999,0,nonexistent,9002
telephone,may,tue,1,999,0,nonexistent,10859
cellular,jul,mon,2,999,0,nonexistent,25195
cellular,jul,mon,12,999,0,nonexistent,6352
cellular,may,wed,1,999,0,nonexistent,4622
cellular,may,fri,4,999,0,nonexistent,16372
cellular,aug,thu,3,999,0,nonexistent,5093
cellular,jun,wed,1,999,0,nonexistent,12906
cellular,jul,tue,1,999,0,nonexistent,13269
cellular,may,thu,9,999,0,nonexistent,36828
cellular,jul,thu,1,999,0,nonexistent,18805
telephone,may,tue,3,999,0,nonexistent,21306
cellular,jul,thu,2,999,0,nonexistent,3935
cellular,may,mon,1,999,1,failure,13808
telephone,may,fri,2,999,0,nonexistent,15536
cellular,jul,mon,2,999,0,nonexistent,37131
cellular,aug,mon,1,5,1,success,35178
cellular,nov,tue,2,999,0,nonexistent,38047
cellular,nov,thu,2,6,3,success,4809
cellular,aug,mon,5,999,0,nonexistent,4932
cellular,aug,wed,1,999,0,nonexistent,9076
cellular,may,mon,1,999,0,nonexistent,39726
telephone,sep,fri,1,999,2,failure,40152
telephone,jun,mon,2,999,0,nonexistent,6396
cellular,jul,tue,1,999,0,nonexistent,29342
cellular,nov,mon,2,999,0,nonexistent,38037
telephone,jun,fri,4,999,0,nonexistent,25447
telephone,may,mon,11,999,0,nonexistent,24928
cellular,jul,wed,1,999,0,nonexistent,13801
telephone,may,mon,3,999,0,nonexistent,26324
cellular,aug,mon,6,999,0,nonexistent,18313
cellular,sep,tue,1,6,1,success,20000
telephone,may,tue,1,999,0,nonexistent,8013
cellular,aug,mon,1,999,0,nonexistent,16951
cellular,jul,wed,2,3,1,success,35198
telephone,jun,thu,4,999,0,nonexistent,31614
cellular,jul,tue,1,999,0,nonexistent,26185
telephone,aug,mon,1,999,1,failure,38076
cellular,may,fri,3,999,0,nonexistent,32261
cellular,aug,tue,1,999,0,nonexistent,39958
telephone,jul,mon,3,999,0,nonexistent,33497
cellular,aug,mon,1,999,2,failure,5503
telephone,nov,tue,3,999,1,failure,11079
cellular,may,fri,2,999,3,failure,5716
telephone,may,fri,5,999,0,nonexistent,14348
telephone,jun,fri,3,999,0,nonexistent,26299
cellular,nov,fri,2,7,2,failure,5504
cellular,may,tue,3,999,1,failure,40036
telephone,may,wed,3,999,0,nonexistent,26046
telephone,jun,fri,2,999,0,nonexistent,408
cellular,apr,mon,3,999,1,failure,32559
telephone,jun,fri,2,999,0,nonexistent,15649
cellular,aug,thu,2,999,0,nonexistent,18787
cellular,aug,tue,1,999,0,nonexistent,29407
cellular,may,wed,1,999,0,nonexistent,23496
cellular,aug,thu,2,999,0,nonexistent,38064
cellular,may,tue,5,999,0,nonexistent,31211
telephone,may,thu,4,999,0,nonexistent,21163
cellular,jun,mon,1,999,0,nonexistent,13195
cellular,nov,wed,1,999,0,nonexistent,32635
cellular,may,mon,1,999,0,nonexistent,12766
cellular,aug,fri,3,999,0,nonexistent,6709
telephone,may,tue,1,999,0,nonexistent,34686
telephone,may,mon,2,999,0,nonexistent,25933
cellular,mar,mon,6,999,1,failure,34698
cellular,aug,tue,6,999,0,nonexistent,36653
cellular,may,fri,1,999,0,nonexistent,17731
telephone,may,tue,2,999,0,nonexistent,29459
cellular,nov,thu,1,999,0,nonexistent,8933
telephone,nov,tue,1,999,0,nonexistent,17419
telephone,may,thu,1,999,0,nonexistent,40862
cellular,nov,wed,1,999,0,nonexistent,36090
telephone,nov,wed,2,999,0,nonexistent,30069
cellular,jul,wed,1,999,0,nonexistent,6528
cellular,may,fri,1,999,0,nonexistent,4498
telephone,jun,mon,1,999,0,nonexistent,28896
telephone,jul,mon,3,999,0,nonexistent,37754
telephone,may,fri,2,999,0,nonexistent,33709
cellular,nov,thu,1,999,1,failure,28823
telephone,may,thu,3,999,0,nonexistent,5328
cellular,nov,wed,1,999,0,nonexistent,5914
telephone,may,wed,1,999,0,nonexistent,9278
cellular,apr,tue,1,999,0,nonexistent,38428
cellular,nov,tue,4,6,1,success,4718
cellular,jul,thu,1,999,0,nonexistent,31397
cellular,nov,mon,1,999,0,nonexistent,17648
cellular,aug,mon,5,999,0,nonexistent,10938
telephone,may,tue,2,999,0,nonexistent,1872
cellular,jul,thu,3,999,0,nonexistent,40968
telephone,may,tue,2,999,0,nonexistent,10210
cellular,aug,wed,1,999,0,nonexistent,21193
telephone,jul,tue,4,999,0,nonexistent,1463
cellular,aug,wed,1,999,0,nonexistent,31139
cellular,apr,fri,2,999,0,nonexistent,31765
cellular,nov,wed,2,999,0,nonexistent,26256
telephone,jun,mon,2,999,0,nonexistent,15816
telephone,jun,fri,6,999,0,nonexistent,1289
cellular,apr,fri,3,999,0,nonexistent,18910
cellular,may,mon,1,999,0,nonexistent,27430
cellular,dec,fri,2,999,0,nonexistent,21333
cellular,jun,mon,5,999,0,nonexistent,1386
cellular,jun,wed,1,999,0,nonexistent,24175
cellular,may,fri,1,999,0,nonexistent,262
telephone,may,mon,2,999,1,failure,39819
cellular,may,mon,3,999,0,nonexistent,35614
cellular,aug,mon,2,999,0,nonexistent,35084
cellular,may,wed,4,999,0,nonexistent,12198
cellular,may,fri,2,999,1,failure,3927
telephone,may,tue,2,999,0,nonexistent,26940
cellular,aug,thu,2,999,0,nonexistent,24901
telephone,jul,tue,3,999,0,nonexistent,10030
cellular,apr,thu,1,13,1,success,12196
cellular,jul,mon,6,999,0,nonexistent,29408
telephone,nov,fri,3,999,1,failure,41150
telephone,may,fri,19,999,0,nonexistent,17551
telephone,may,mon,3,999,0,nonexistent,5907
telephone,jun,tue,6,999,0,nonexistent,19107
telephone,jun,mon,1,999,0,nonexistent,13900
cellular,may,wed,4,999,0,nonexistent,9013
telephone,jul,thu,8,999,0,nonexistent,6714
cellular,may,tue,1,999,0,nonexistent,27212
cellular,aug,fri,2,999,0,nonexistent,18461
cellular,jul,wed,2,999,0,nonexistent,34152
telephone,may,thu,5,999,0,nonexistent,12012
cellular,jul,thu,13,999,0,nonexistent,34797
cellular,oct,fri,1,999,2,failure,5447
telephone,jun,mon,1,999,0,nonexistent,36893
telephone,may,wed,1,999,0,nonexistent,28333
cellular,jul,mon,6,999,0,nonexistent,23591
cellular,may,mon,1,999,0,nonexistent,13582
telephone,jun,fri,5,999,0,nonexistent,18918
cellular,may,fri,1,999,0,nonexistent,6947
telephone,jun,mon,1,999,0,nonexistent,3762
cellular,aug,wed,1,999,0,nonexistent,4023
telephone,may,wed,2,999,0,nonexistent,35537
cellular,may,mon,1,999,1,failure,21884
telephone,may,tue,1,999,0,nonexistent,14737
cellular,nov,tue,2,999,1,failure,5760
cellular,apr,mon,1,999,0,nonexistent,6255
telephone,jun,thu,3,999,0,nonexistent,32779
cellular,aug,tue,1,999,0,nonexistent,769
cellular,aug,fri,2,999,0,nonexistent,38952
telephone,jun,mon,1,999,0,nonexistent,34433
cellular,may,wed,1,999,0,nonexistent,11424
telephone,may,wed,1,999,0,nonexistent,38845
telephone,may,mon,2,999,0,nonexistent,28394
cellular,may,thu,1,999,1,failure,7687
telephone,may,tue,3,999,0,nonexistent,13322
telephone,may,fri,1,999,0,nonexistent,17506
telephone,may,tue,1,999,0,nonexistent,20801
cellular,aug,wed,2,999,0,nonexistent,3747
telephone,may,thu,3,999,0,nonexistent,10049
telephone,may,wed,9,999,0,nonexistent,7787
telephone,jul,wed,4,999,0,nonexistent,10034
cellular,may,tue,3,999,0,nonexistent,1036
cellular,may,fri,3,999,0,nonexistent,12327
cellular,aug,fri,3,999,0,nonexistent,18417
telephone,may,thu,1,999,0,nonexistent,8896
telephone,may,wed,1,999,0,nonexistent,3097
cellular,may,fri,3,999,1,failure,19881
cellular,may,thu,2,999,1,failure,15461
cellular,jul,fri,1,999,0,nonexistent,7238
telephone,jun,wed,2,999,0,nonexistent,6774
telephone,may,tue,2,999,0,nonexistent,18657
cellular,aug,fri,1,999,0,nonexistent,18897
telephone,may,wed,1,999,0,nonexistent,5377
cellular,jul,fri,1,999,0,nonexistent,16233
cellular,jul,fri,2,999,0,nonexistent,12422
cellular,aug,tue,1,999,0,nonexistent,24943
cellular,may,tue,2,999,0,nonexistent,8729
telephone,may,thu,3,999,0,nonexistent,7700
telephone,jun,tue,4,999,0,nonexistent,26691
telephone,jun,tue,2,999,0,nonexistent,1653
telephone,may,thu,2,999,0,nonexistent,9690
cellular,sep,tue,2,16,1,success,32200
cellular,jul,wed,1,999,0,nonexistent,34983
cellular,jun,thu,1,999,1,failure,39189
telephone,jun,wed,2,999,0,nonexistent,19595
cellular,may,wed,2,999,1,failure,40631
cellular,may,fri,1,999,0,nonexistent,8135
cellular,jul,thu,2,999,0,nonexistent,2486
telephone,jun,fri,1,999,0,nonexistent,22568
cellular,nov,thu,1,999,1,failure,27955
cellular,may,thu,1,999,1,failure,15651
cellular,may,mon,2,999,0,nonexistent,27841
telephone,may,fri,1,999,0,nonexistent,23471
cellular,may,wed,1,999,0,nonexistent,3427
telephone,may,fri,1,999,0,nonexistent,13653
cellular,aug,mon,2,999,0,nonexistent,3602
telephone,jun,thu,1,999,0,nonexistent,3929
telephone,jul,thu,1,999,0,nonexistent,15145
cellular,may,wed,3,999,0,nonexistent,1128
cellular,nov,wed,1,999,1,failure,29978
telephone,may,wed,1,999,0,nonexistent,27405
cellular,mar,wed,1,999,1,failure,24137
cellular,aug,mon,1,999,0,nonexistent,39984
cellular,may,thu,5,999,0,nonexistent,16500
cellular,jul,wed,1,999,0,nonexistent,16807
telephone,may,fri,1,999,0,nonexistent,21737
cellular,nov,mon,1,999,1,failure,15195
telephone,may,tue,2,999,0,nonexistent,16810
cellular,may,mon,2,999,0,nonexistent,35697
cellular,aug,thu,1,999,0,nonexistent,14936
telephone,may,tue,1,999,0,nonexistent,24321
telephone,jun,mon,25,999,0,nonexistent,38
telephone,jun,thu,5,999,0,nonexistent,38056
telephone,may,wed,3,999,0,nonexistent,29759
telephone,may,mon,3,999,2,failure,14945
cellular,jul,tue,3,999,0,nonexistent,38231
cellular,aug,mon,1,999,0,nonexistent,12193
cellular,apr,tue,2,999,0,nonexistent,20551
cellular,nov,thu,2,999,1,failure,18408
cellular,jul,mon,2,999,0,nonexistent,33371
telephone,jun,tue,1,999,0,nonexistent,32598
telephone,may,thu,2,999,0,nonexistent,226
cellular,jun,wed,1,999,0,nonexistent,26891
cellular,mar,tue,1,9,2,failure,10808
telephone,may,fri,2,999,0,nonexistent,21479
telephone,jun,fri,11,999,0,nonexistent,29773
telephone,jun,tue,1,999,0,nonexistent,26076
cellular,may,mon,1,999,0,nonexistent,4709
telephone,may,wed,2,999,0,nonexistent,1799
cellular,mar,thu,2,999,0,nonexistent,5067
telephone,aug,wed,1,999,0,nonexistent,14627
cellular,aug,thu,1,999,0,nonexistent,8504
cellular,aug,fri,2,999,0,nonexistent,25211
cellular,jul,thu,1,999,0,nonexistent,33473
telephone,may,tue,1,999,0,nonexistent,29801
cellular,apr,fri,2,999,0,nonexistent,18576
cellular,may,wed,1,999,1,failure,29761
telephone,may,wed,1,999,0,nonexistent,6298
cellular,may,mon,3,10,1,success,15653
cellular,mar,tue,1,999,0,nonexistent,11039
cellular,jul,wed,1,999,0,nonexistent,19186
cellular,apr,thu,1,999,0,nonexistent,37058
cellular,apr,thu,1,999,0,nonexistent,40399
cellular,jul,thu,1,999,0,nonexistent,18586
telephone,jun,tue,3,999,0,nonexistent,22318
telephone,may,mon,6,999,0,nonexistent,29912
cellular,jul,thu,8,999,0,nonexistent,26933
cellular,nov,mon,2,999,2,failure,20151
cellular,may,wed,1,999,0,nonexistent,23711
telephone,may,wed,6,999,0,nonexistent,35358
cellular,may,fri,1,999,0,nonexistent,29282
telephone,may,tue,6,999,1,failure,30145
cellular,jul,thu,1,999,0,nonexistent,15213
cellular,nov,fri,4,999,0,nonexistent,26229
telephone,may,fri,1,999,0,nonexistent,2226
telephone,may,fri,1,999,0,nonexistent,36299
telephone,jun,fri,40,999,0,nonexistent,6343
telephone,jun,thu,2,999,0,nonexistent,9320
telephone,jun,fri,1,999,0,nonexistent,2358
telephone,jun,fri,1,999,0,nonexistent,8833
cellular,jul,mon,1,999,0,nonexistent,4239
telephone,may,tue,2,999,0,nonexistent,18430
cellular,apr,tue,4,999,1,failure,34021
telephone,may,thu,3,999,0,nonexistent,18094
telephone,jul,wed,10,999,0,nonexistent,6698
telephone,jul,fri,1,999,0,nonexistent,32945
cellular,aug,tue,1,999,0,nonexistent,14192
cellular,aug,tue,1,999,0,nonexistent,13295
cellular,jul,tue,6,999,0,nonexistent,23409
cellular,oct,thu,2,999,0,nonexistent,16295
telephone,jun,tue,4,999,0,nonexistent,3322
telephone,aug,wed,4,999,0,nonexistent,29497
cellular,aug,wed,2,999,0,nonexistent,6318
cellular,jul,mon,2,999,0,nonexistent,23368
cellular,may,wed,8,999,0,nonexistent,807
cellular,may,fri,2,999,1,failure,36622
telephone,may,wed,8,999,0,nonexistent,20104
cellular,apr,thu,2,999,1,failure,38100
telephone,may,wed,2,999,0,nonexistent,38558
telephone,may,tue,3,999,0,nonexistent,22635
cellular,jul,mon,8,999,0,nonexistent,39748
cellular,nov,wed,1,999,0,nonexistent,5719
cellular,aug,wed,1,999,0,nonexistent,20659
telephone,may,wed,1,999,0,nonexistent,35267
telephone,may,thu,1,999,0,nonexistent,16730
telephone,may,thu,1,999,0,nonexistent,18645
telephone,may,thu,4,999,0,nonexistent,17730
telephone,may,fri,2,999,0,nonexistent,11070
cellular,apr,fri,1,6,2,success,8692
cellular,aug,wed,1,999,0,nonexistent,13380
telephone,may,thu,3,999,0,nonexistent,20528
telephone,may,thu,1,999,0,nonexistent,4802
cellular,aug,mon,2,999,0,nonexistent,12463
telephone,may,tue,1,999,0,nonexistent,5315
cellular,apr,mon,3,999,0,nonexistent,28291
cellular,nov,mon,3,999,0,nonexistent,13042
cellular,aug,wed,3,999,0,nonexistent,21930
cellular,jul,thu,3,999,0,nonexistent,9281
cellular,jun,wed,4,999,0,nonexistent,36329
telephone,may,tue,1,999,0,nonexistent,27085
cellular,may,tue,2,999,1,failure,19156
telephone,may,fri,3,999,0,nonexistent,2122
cellular,jul,mon,5,999,0,nonexistent,5694
telephone,jun,wed,1,999,0,nonexistent,36394
cellular,sep,mon,4,19,1,success,11645
telephone,may,thu,1,999,0,nonexistent,29064
telephone,may,mon,2,999,0,nonexistent,8090
cellular,aug,tue,2,999,0,nonexistent,39401
cellular,may,thu,5,999,0,nonexistent,5610
cellular,jul,wed,1,999,0,nonexistent,3070
telephone,jun,thu,4,999,0,nonexistent,27904
cellular,aug,thu,1,999,0,nonexistent,33681
cellular,nov,thu,1,999,0,nonexistent,19236
cellular,jul,wed,10,999,0,nonexistent,22584
cellular,aug,tue,1,999,0,nonexistent,18271
telephone,may,mon,1,999,0,nonexistent,18986
telephone,apr,mon,3,999,1,failure,24239
cellular,aug,thu,6,999,0,nonexistent,17480
cellular,jul,thu,1,999,0,nonexistent,9798
cellular,jul,mon,3,999,0,nonexistent,3653
telephone,may,fri,1,999,0,nonexistent,22838
telephone,nov,tue,2,999,0,nonexistent,35474
cellular,aug,thu,1,999,0,nonexistent,18307
cellular,jul,tue,1,999,0,nonexistent,11860
cellular,jul,thu,4,999,0,nonexistent,5352
cellular,aug,mon,4,999,0,nonexistent,319
cellular,jul,thu,1,999,0,nonexistent,21759
telephone,jul,wed,2,999,0,nonexistent,11428
telephone,may,fri,1,999,0,nonexistent,14963
telephone,may,wed,1,999,0,nonexistent,17139
telephone,may,mon,3,999,0,nonexistent,3744
cellular,aug,thu,10,999,0,nonexistent,3114
telephone,may,mon,1,999,0,nonexistent,13403
telephone,may,thu,1,999,0,nonexistent,34872
cellular,may,fri,2,999,0,nonexistent,202
cellular,nov,tue,2,999,0,nonexistent,22167
cellular,aug,wed,4,999,0,nonexistent,22403
telephone,may,wed,1,999,0,nonexistent,5775
cellular,sep,fri,1,999,0,nonexistent,7408
cellular,jul,mon,1,999,0,nonexistent,32909
cellular,jul,wed,2,999,0,nonexistent,6266
cellular,apr,wed,1,999,1,failure,38896
telephone,jun,mon,5,999,0,nonexistent,11346
telephone,jun,mon,7,999,0,nonexistent,29840
telephone,jul,mon,12,999,0,nonexistent,33028
telephone,may,mon,3,999,0,nonexistent,462
cellular,jul,tue,2,999,0,nonexistent,15695
telephone,may,fri,2,999,0,nonexistent,19671
cellular,aug,thu,1,999,0,nonexistent,7775
telephone,may,thu,1,999,0,nonexistent,35013
cellular,may,mon,4,999,0,nonexistent,2298
cellular,nov,thu,1,999,0,nonexistent,24201
cellular,oct,wed,2,999,0,nonexistent,39960
cellular,aug,fri,1,999,0,nonexistent,25513
telephone,may,fri,14,999,0,nonexistent,1654
telephone,nov,thu,1,999,0,nonexistent,6274
telephone,jun,mon,1,999,0,nonexistent,3429
cellular,jul,mon,3,999,0,nonexistent,37990
cellular,aug,mon,1,999,0,nonexistent,39980
telephone,oct,mon,1,999,0,nonexistent,27602
cellular,dec,thu,1,999,0,nonexistent,26477
cellular,nov,mon,1,3,2,success,24212
cellular,aug,thu,1,999,0,nonexistent,7277
cellular,jul,thu,5,999,0,nonexistent,20368
telephone,may,fri,1,999,0,nonexistent,24773
cellular,apr,fri,2,999,1,failure,19877
cellular,may,fri,2,999,1,failure,27658
cellular,may,wed,2,999,0,nonexistent,10114
cellular,nov,fri,2,999,0,nonexistent,27365
cellular,aug,wed,3,999,0,nonexistent,20149
cellular,apr,thu,1,999,0,nonexistent,4375
cellular,nov,tue,1,999,0,nonexistent,28204
cellular,nov,tue,1,999,1,failure,2480
telephone,jun,wed,1,999,0,nonexistent,26524
cellular,oct,wed,1,999,0,nonexistent,12773
cellular,nov,mon,1,999,0,nonexistent,516
cellular,jul,tue,1,999,0,nonexistent,34617
cellular,aug,tue,1,999,0,nonexistent,13435
cellular,apr,thu,2,999,0,nonexistent,2210
cellular,jul,thu,3,999,0,nonexistent,4156
cellular,jul,tue,1,999,0,nonexistent,18443
telephone,nov,thu,3,999,0,nonexistent,17418
cellular,aug,fri,1,999,0,nonexistent,9765
cellular,nov,thu,1,999,0,nonexistent,32418
telephone,jul,thu,1,999,1,failure,8634
cellular,aug,fri,1,999,0,nonexistent,14838
telephone,may,thu,4,999,0,nonexistent,15155
cellular,aug,thu,1,999,0,nonexistent,4334
cellular,nov,wed,6,999,0,nonexistent,717
cellular,mar,tue,1,999,0,nonexistent,35174
cellular,jul,wed,1,999,0,nonexistent,8944
cellular,aug,mon,1,999,0,nonexistent,18626
cellular,nov,fri,1,999,0,nonexistent,5456
telephone,may,wed,1,999,0,nonexistent,10225
cellular,aug,mon,1,999,0,nonexistent,31203
telephone,may,thu,3,999,0,nonexistent,33831
cellular,may,fri,1,6,1,success,13176
telephone,may,thu,4,999,0,nonexistent,15594
cellular,mar,fri,2,999,0,nonexistent,28237
telephone,nov,wed,1,999,1,failure,37708
cellular,may,mon,1,999,1,failure,21194
telephone,may,mon,1,999,0,nonexistent,866
cellular,jul,thu,1,999,0,nonexistent,29016
telephone,jun,mon,3,999,0,nonexistent,12671
