age,job,marital,education,default,housing,loan,id
29,services,single,high.school,no,yes,no,8810
54,management,married,university.degree,no,yes,no,27789
40,admin.,married,university.degree,no,yes,no,9998
42,management,divorced,unknown,no,yes,no,5824
46,admin.,married,high.school,no,yes,yes,27534
32,services,married,high.school,unknown,no,no,14091
26,blue-collar,married,basic.9y,unknown,no,yes,5772
33,admin.,single,high.school,no,no,no,9393
49,self-employed,married,basic.9y,no,yes,no,8563
32,technician,single,university.degree,no,no,no,26843
32,admin.,single,high.school,no,no,no,8098
35,services,single,high.school,unknown,no,no,30534
33,technician,divorced,high.school,no,yes,no,37862
44,admin.,divorced,high.school,no,yes,no,9621
41,technician,divorced,university.degree,no,yes,no,39106
40,technician,married,professional.course,no,yes,no,21869
32,admin.,single,university.degree,no,no,no,15375
35,technician,married,high.school,no,no,no,41178
44,services,married,basic.4y,unknown,no,no,11251
52,housemaid,married,basic.6y,no,yes,no,4443
47,blue-collar,married,high.school,no,yes,yes,2219
37,admin.,single,university.degree,no,no,no,23070
40,admin.,married,university.degree,no,no,no,27603
57,blue-collar,divorced,basic.4y,unknown,yes,no,17628
50,self-employed,married,university.degree,no,yes,yes,3095
30,technician,single,university.degree,no,no,yes,37657
31,management,single,university.degree,no,no,no,9038
44,unemployed,married,high.school,no,yes,no,25471
59,entrepreneur,married,university.degree,unknown,no,no,37423
32,technician,married,professional.course,no,yes,no,18762
42,admin.,married,university.degree,unknown,no,no,30456
43,management,divorced,university.degree,no,no,no,6591
32,admin.,single,university.degree,no,unknown,unknown,19078
39,unemployed,married,basic.4y,no,no,no,29236
37,management,married,university.degree,no,no,yes,1819
43,management,married,high.school,no,no,yes,2352
28,technician,married,basic.9y,no,yes,no,40083
54,retired,divorced,basic.4y,no,no,no,37593
39,admin.,married,high.school,no,yes,no,9294
53,technician,divorced,professional.course,no,no,no,4451
45,blue-collar,married,basic.4y,unknown,yes,no,21957
42,blue-collar,divorced,basic.4y,no,no,no,31415
46,services,divorced,professional.course,unknown,yes,no,12664
57,technician,married,high.school,unknown,no,yes,4767
44,blue-collar,single,basic.9y,no,no,no,27992
29,admin.,divorced,high.school,no,yes,yes,7714
40,admin.,single,high.school,no,yes,no,15684
55,retired,married,high.school,unknown,yes,no,29817
30,housemaid,married,high.school,unknown,no,no,15169
35,management,married,university.degree,no,no,no,14974
48,admin.,married,basic.9y,no,yes,yes,17569
58,management,married,university.degree,no,no,no,31279
36,blue-collar,married,basic.6y,no,yes,yes,22067
29,admin.,single,university.degree,no,yes,no,23433
49,blue-collar,married,high.school,unknown,no,no,27469
38,admin.,single,basic.9y,no,no,no,16196
47,blue-collar,married,basic.9y,no,yes,yes,40773
40,admin.,divorced,university.degree,no,yes,no,30501
45,blue-collar,married,basic.9y,no,no,no,38462
48,admin.,married,university.degree,no,yes,no,28836
34,technician,married,professional.course,no,yes,no,29012
34,admin.,married,basic.9y,no,unknown,unknown,38836
54,retired,divorced,high.school,no,yes,no,30956
42,blue-collar,married,basic.6y,no,yes,yes,31188
35,admin.,married,high.school,unknown,no,no,21089
33,blue-collar,single,basic.9y,no,no,no,2712
29,blue-collar,married,basic.9y,no,no,no,32262
39,blue-collar,married,high.school,unknown,yes,no,38143
37,self-employed,divorced,professional.course,no,yes,no,2342
40,entrepreneur,married,high.school,no,no,no,10693
40,management,married,university.degree,unknown,yes,no,8859
76,management,married,unknown,no,no,no,21167
39,unemployed,married,basic.9y,no,no,no,26679
42,self-employed,married,university.degree,no,no,no,25920
36,blue-collar,married,basic.6y,no,no,no,29652
39,admin.,single,high.school,no,no,no,30327
43,technician,married,professional.course,no,no,no,19612
29,admin.,single,university.degree,no,yes,yes,19401
47,entrepreneur,married,professional.course,no,unknown,unknown,1169
33,admin.,divorced,high.school,no,no,no,39282
51,services,single,basic.6y,no,no,no,37680
30,admin.,married,university.degree,unknown,yes,no,5526
58,unemployed,divorced,high.school,no,no,no,23146
65,retired,married,high.school,no,yes,yes,35220
31,services,married,basic.9y,no,no,no,12384
34,self-employed,divorced,university.degree,no,yes,no,12285
41,technician,divorced,university.degree,no,yes,yes,22418
33,blue-collar,single,basic.6y,unknown,no,no,29734
30,services,single,high.school,no,no,no,35740
23,admin.,single,university.degree,no,no,yes,29667
57,blue-collar,married,basic.9y,unknown,yes,no,27872
28,self-employed,married,professional.course,no,yes,no,4574
44,blue-collar,married,basic.4y,no,no,no,42
51,technician,married,professional.course,no,yes,yes,14155
23,technician,single,professional.course,unknown,yes,yes,28148
33,entrepreneur,married,university.degree,no,yes,no,10444
26,blue-collar,married,high.school,no,yes,no,19773
43,management,married,unknown,no,no,no,40533
32,management,married,high.school,no,no,no,14156
33,blue-collar,divorced,basic.9y,unknown,no,no,26094
35,blue-collar,married,basic.9y,no,no,no,24895
37,admin.,married,university.degree,no,yes,yes,5941
53,blue-collar,divorced,basic.4y,no,yes,no,8960
53,blue-collar,married,basic.9y,unknown,no,no,3475
36,technician,married,professional.course,no,yes,no,2235
30,admin.,single,high.school,no,no,no,30953
53,self-employed,married,university.degree,no,no,no,18623
54,admin.,married,university.degree,no,yes,no,3289
36,technician,single,unknown,no,yes,no,15313
43,technician,married,professional.course,no,no,yes,32278
33,management,single,university.degree,no,yes,yes,26751
29,blue-collar,single,basic.9y,no,yes,no,5660
52,unemployed,married,university.degree,no,yes,no,35531
36,services,single,high.school,no,no,no,18136
29,blue-collar,single,basic.9y,unknown,yes,yes,16840
39,technician,married,professional.course,no,no,yes,18386
32,admin.,single,university.degree,no,yes,no,16330
66,unemployed,single,basic.4y,no,yes,no,28083
57,blue-collar,married,basic.4y,unknown,no,no,37127
47,housemaid,married,basic.4y,unknown,yes,yes,13831
26,technician,single,university.degree,no,yes,yes,22623
42,housemaid,divorced,basic.4y,unknown,yes,no,18979
32,admin.,married,university.degree,no,yes,no,28912
43,admin.,married,high.school,no,no,yes,32707
36,services,married,high.school,no,yes,no,5468
36,admin.,married,high.school,no,no,no,37531
44,self-employed,single,university.degree,no,no,no,20547
42,retired,married,professional.course,unknown,yes,no,16015
47,retired,married,basic.4y,no,no,no,15125
37,technician,married,university.degree,no,no,no,9228
44,technician,single,professional.course,no,no,no,22029
24,blue-collar,married,basic.9y,unknown,yes,no,36056
29,blue-collar,single,professional.course,no,yes,no,1296
28,services,married,high.school,no,no,yes,22561
40,admin.,married,university.degree,no,yes,no,284
34,technician,married,high.school,no,yes,no,3296
34,technician,married,basic.6y,unknown,no,no,2687
45,blue-collar,married,unknown,unknown,yes,no,35406
43,admin.,married,university.degree,no,yes,no,18957
28,entrepreneur,single,professional.course,no,yes,no,32016
82,retired,married,university.degree,no,yes,no,22425
33,self-employed,married,basic.9y,no,yes,no,22182
35,admin.,married,university.degree,no,yes,no,35372
39,blue-collar,single,unknown,unknown,no,no,3674
56,housemaid,divorced,basic.4y,unknown,no,no,9002
38,admin.,married,university.degree,no,yes,no,10859
51,management,married,university.degree,unknown,no,no,25195
40,management,married,university.degree,unknown,yes,no,6352
26,student,single,high.school,no,no,no,4622
29,blue-collar,married,basic.9y,no,yes,no,16372
31,technician,married,university.degree,no,yes,yes,5093
54,admin.,single,high.school,no,no,no,12906
23,entrepreneur,married,professional.course,no,no,no,13269
35,admin.,married,university.degree,no,yes,yes,36828
30,blue-collar,married,basic.9y,unknown,yes,no,18805
30,technician,single,professional.course,no,no,no,21306
35,technician,married,unknown,no,yes,no,3935
24,admin.,single,university.degree,unknown,no,no,13808
26,services,single,high.school,no,yes,no,15536
28,blue-collar,married,basic.9y,no,no,yes,37131
36,admin.,divorced,university.degree,no,no,no,35178
32,blue-collar,married,basic.4y,no,no,no,38047
62,retired,married,university.degree,no,no,no,4809
56,services,married,high.school,no,no,no,4932
57,housemaid,married,basic.4y,no,no,no,9076
23,blue-collar,single,high.school,no,yes,no,39726
51,unemployed,married,high.school,no,unknown,unknown,40152
28,entrepreneur,single,high.school,no,yes,no,6396
58,housemaid,married,basic.4y,unknown,yes,no,29342
36,management,married,university.degree,no,no,no,38037
45,unknown,married,unknown,no,no,no,25447
33,blue-collar,single,basic.9y,unknown,no,yes,24928
32,blue-collar,single,basic.6y,no,yes,no,13801
39,blue-collar,divorced,basic.9y,no,no,no,26324
32,technician,married,high.school,unknown,yes,no,18313
30,technician,single,professional.course,no,no,no,20000
35,services,single,basic.4y,no,yes,no,8013
34,technician,single,professional.course,no,no,no,16951
55,management,married,university.degree,no,no,yes,35198
30,blue-collar,single,basic.9y,unknown,no,no,31614
28,services,married,high.school,no,no,no,26185
45,self-employed,divorced,professional.course,no,yes,no,38076
34,blue-collar,married,basic.4y,unknown,yes,no,32261
43,admin.,married,university.degree,no,no,no,39958
29,admin.,single,university.degree,no,yes,no,33497
66,retired,married,unknown,no,no,no,5503
43,blue-collar,married,basic.4y,unknown,yes,yes,11079
33,admin.,married,university.degree,no,yes,no,5716
46,admin.,married,university.degree,unknown,no,no,14348
34,blue-collar,married,basic.6y,no,no,no,26299
18,student,single,high.school,no,no,no,5504
26,services,single,university.degree,no,yes,yes,40036
26,services,single,high.school,no,yes,no,26046
46,admin.,married,high.school,no,no,no,408
50,blue-collar,married,basic.9y,no,yes,no,32559
44,retired,single,basic.4y,no,yes,yes,15649
36,admin.,single,university.degree,no,yes,no,18787
38,technician,single,professional.course,no,yes,no,29407
33,admin.,single,university.degree,no,yes,no,23496
30,technician,single,university.degree,unknown,yes,no,38064
36,admin.,divorced,high.school,no,yes,no,31211
36,services,married,high.school,no,yes,no,21163
46,admin.,divorced,high.school,no,yes,no,13195
62,admin.,divorced,university.degree,no,yes,no,32635
35,admin.,married,high.school,no,yes,no,12766
43,admin.,married,university.degree,unknown,no,no,6709
34,blue-collar,married,basic.9y,no,no,no,34686
36,technician,married,professional.course,no,yes,no,25933
70,retired,married,basic.4y,no,yes,no,34698
32,admin.,divorced,university.degree,no,no,no,36653
52,admin.,married,university.degree,no,yes,no,17731
40,admin.,single,high.school,no,no,no,29459
35,blue-collar,single,basic.6y,no,no,no,8933
43,technician,married,professional.course,no,yes,no,17419
50,blue-collar,single,basic.9y,unknown,yes,yes,40862
35,services,married,university.degree,no,no,no,36090
72,retired,married,professional.course,no,yes,no,30069
32,technician,single,university.degree,no,yes,no,6528
31,services,married,high.school,no,no,no,4498
34,admin.,married,high.school,no,no,no,28896
53,admin.,divorced,high.school,no,yes,no,37754
39,admin.,married,high.school,no,yes,yes,33709
30,blue-collar,married,basic.6y,no,yes,yes,28823
26,admin.,married,high.school,no,yes,no,5328
47,management,married,basic.4y,unknown,no,no,5914
31,blue-collar,single,basic.9y,no,no,no,9278
24,services,single,high.school,no,no,no,38428
47,admin.,divorced,university.degree,no,no,no,4718
50,blue-collar,married,unknown,unknown,no,no,31397
49,management,married,university.degree,no,no,no,17648
32,technician,married,professional.course,no,yes,no,10938
31,services,married,basic.9y,no,no,no,1872
37,blue-collar,single,basic.4y,no,no,yes,40968
39,blue-collar,married,basic.9y,no,yes,no,10210
42,admin.,married,university.degree,no,yes,no,21193
45,services,married,high.school,no,yes,no,1463
29,admin.,single,university.degree,no,yes,no,31139
36,self-employed,married,basic.9y,no,no,no,31765
45,management,married,university.degree,no,no,yes,26256
28,admin.,married,university.degree,no,no,no,15816
39,unemployed,married,professional.course,no,yes,no,1289
39,management,married,university.degree,no,no,yes,18910
30,technician,single,basic.9y,no,yes,no,27430
60,retired,married,university.degree,no,yes,no,21333
28,services,single,basic.9y,no,yes,yes,1386
35,technician,divorced,professional.course,no,yes,yes,24175
36,management,divorced,university.degree,no,unknown,unknown,262
29,admin.,single,high.school,no,yes,no,39819
48,blue-collar,married,basic.4y,no,yes,no,35614
29,housemaid,married,university.degree,no,yes,no,35084
33,blue-collar,single,university.degree,no,yes,yes,12198
39,technician,divorced,professional.course,no,yes,no,3927
40,blue-collar,married,basic.9y,no,yes,no,26940
44,admin.,married,university.degree,no,yes,no,24901
32,blue-collar,married,basic.6y,no,no,no,10030
38,admin.,single,high.school,no,yes,yes,12196
44,blue-collar,married,basic.4y,unknown,no,no,29408
31,admin.,single,high.school,no,no,no,41150
42,unemployed,married,basic.4y,no,yes,no,17551
37,admin.,married,university.degree,no,yes,no,5907
48,blue-collar,married,professional.course,no,no,no,19107
36,housemaid,married,high.school,no,yes,no,13900
34,blue-collar,married,basic.4y,no,yes,yes,9013
59,technician,married,high.school,unknown,no,no,6714
39,admin.,married,high.school,no,yes,no,27212
45,admin.,married,high.school,unknown,unknown,unknown,18461
25,blue-collar,single,basic.6y,no,no,no,34152
51,blue-collar,married,basic.9y,no,no,no,12012
34,technician,divorced,unknown,no,yes,no,34797
44,blue-collar,married,professional.course,no,no,no,5447
38,admin.,divorced,university.degree,no,yes,no,36893
31,admin.,single,high.school,no,yes,no,28333
30,admin.,married,unknown,no,no,no,23591
44,management,single,high.school,no,no,no,13582
38,admin.,married,university.degree,no,no,no,18918
41,blue-collar,single,basic.9y,no,no,no,6947
33,services,married,high.school,no,yes,yes,3762
54,technician,married,professional.course,unknown,yes,no,4023
38,housemaid,married,basic.9y,no,no,no,35537
31,admin.,married,university.degree,no,yes,no,21884
32,student,single,high.school,unknown,yes,no,14737
35,blue-collar,married,basic.6y,no,no,no,5760
40,admin.,divorced,university.degree,no,yes,no,6255
53,entrepreneur,divorced,unknown,no,yes,no,32779
39,technician,divorced,professional.course,no,yes,no,769
39,technician,married,professional.course,no,no,no,38952
