contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,aug,wed,1,999,0,nonexistent,11779
cellular,jul,wed,1,999,0,nonexistent,19467
telephone,may,tue,1,999,0,nonexistent,1756
cellular,nov,thu,1,999,1,failure,25439
telephone,may,mon,5,999,0,nonexistent,14998
telephone,jul,mon,8,999,0,nonexistent,21794
cellular,apr,thu,2,999,0,nonexistent,14603
cellular,may,fri,2,999,1,success,23806
cellular,nov,fri,2,999,0,nonexistent,10111
cellular,may,fri,1,999,0,nonexistent,8579
telephone,jun,fri,3,999,0,nonexistent,24224
telephone,jun,thu,1,999,0,nonexistent,16682
cellular,jul,tue,1,999,0,nonexistent,2605
cellular,aug,wed,11,999,0,nonexistent,22751
cellular,apr,thu,2,999,1,failure,621
cellular,jul,thu,3,999,1,failure,37481
cellular,jul,tue,2,999,0,nonexistent,2781
cellular,apr,fri,2,999,0,nonexistent,14981
cellular,apr,fri,2,999,0,nonexistent,2678
telephone,jun,wed,5,999,1,failure,9723
telephone,may,fri,1,999,0,nonexistent,29610
cellular,nov,mon,1,999,0,nonexistent,5506
cellular,may,fri,1,999,1,failure,30665
cellular,apr,thu,1,2,0,nonexistent,10066
cellular,apr,thu,1,999,0,nonexistent,17077
cellular,jul,tue,2,999,0,nonexistent,9130
cellular,jul,wed,1,999,1,failure,1234
cellular,nov,wed,2,999,0,nonexistent,20041
telephone,jul,thu,11,999,0,nonexistent,12953
telephone,jun,wed,2,999,0,nonexistent,17425
cellular,may,thu,1,999,1,failure,39746
cellular,nov,tue,1,999,1,failure,9579
cellular,aug,mon,1,999,0,nonexistent,7968
cellular,may,mon,1,999,0,nonexistent,38142
cellular,aug,thu,2,999,0,nonexistent,27926
telephone,may,mon,2,999,1,failure,8842
cellular,aug,mon,2,999,0,nonexistent,25788
cellular,apr,wed,1,999,0,nonexistent,29542
cellular,sep,thu,1,999,0,nonexistent,714
cellular,may,tue,5,999,0,nonexistent,3133
cellular,jul,thu,3,999,0,nonexistent,29634
cellular,nov,thu,3,999,0,nonexistent,22785
cellular,nov,mon,1,999,0,nonexistent,23149
telephone,jun,tue,1,999,0,nonexistent,6523
cellular,aug,thu,5,999,0,nonexistent,17614
telephone,nov,wed,1,3,0,nonexistent,36800
cellular,jun,tue,1,999,0,nonexistent,27042
cellular,jul,tue,4,999,0,nonexistent,32484
cellular,aug,tue,2,999,1,failure,12538
telephone,jul,mon,7,999,0,nonexistent,32129
cellular,aug,tue,2,999,0,nonexistent,6487
cellular,aug,wed,1,999,0,nonexistent,6246
cellular,nov,wed,1,999,1,failure,31130
cellular,nov,wed,2,999,0,nonexistent,43
telephone,aug,thu,3,999,0,nonexistent,18610
cellular,aug,thu,1,999,0,nonexistent,6900
telephone,may,thu,1,999,0,nonexistent,17694
cellular,nov,mon,1,999,0,nonexistent,3388
telephone,may,tue,1,999,0,nonexistent,16367
cellular,jun,fri,2,5,0,nonexistent,8226
cellular,jun,tue,1,999,0,nonexistent,26188
cellular,may,fri,6,999,0,nonexistent,11807
cellular,may,thu,2,999,0,nonexistent,13698
cellular,jul,fri,4,999,0,nonexistent,11695
cellular,aug,wed,9,999,0,nonexistent,30547
telephone,oct,tue,1,999,1,failure,17238
cellular,aug,mon,6,999,0,nonexistent,8008
cellular,may,wed,3,999,1,failure,37413
cellular,may,mon,3,999,0,nonexistent,20065
cellular,oct,fri,1,999,0,nonexistent,1810
cellular,mar,tue,3,999,1,failure,16297
cellular,may,fri,6,999,0,nonexistent,4295
cellular,aug,thu,4,999,0,nonexistent,39973
cellular,jul,wed,3,999,0,nonexistent,4014
cellular,jul,tue,4,999,0,nonexistent,35277
telephone,may,wed,2,999,0,nonexistent,11383
cellular,jul,wed,4,999,0,nonexistent,12482
cellular,nov,thu,2,999,0,nonexistent,27402
cellular,jul,wed,1,999,0,nonexistent,25814
cellular,jun,tue,2,3,1,success,25561
telephone,may,fri,2,999,1,failure,20188
cellular,aug,thu,1,999,0,nonexistent,2464
cellular,jul,thu,1,999,0,nonexistent,2633
telephone,may,fri,1,999,1,success,38618
cellular,sep,fri,1,999,0,nonexistent,11806
cellular,nov,thu,6,999,0,nonexistent,33938
cellular,aug,mon,1,999,0,nonexistent,11045
telephone,jul,wed,14,999,1,failure,6076
telephone,may,wed,3,999,0,nonexistent,16245
cellular,aug,wed,1,999,0,nonexistent,2608
cellular,aug,tue,1,999,0,nonexistent,33601
cellular,apr,mon,3,999,0,nonexistent,9530
cellular,may,thu,2,999,0,nonexistent,16615
telephone,may,thu,3,999,0,nonexistent,19617
cellular,jul,wed,3,999,0,nonexistent,6656
telephone,may,mon,1,999,1,success,859
cellular,aug,tue,2,999,0,nonexistent,4345
cellular,jul,tue,5,999,0,nonexistent,23325
cellular,jun,fri,1,999,0,nonexistent,33727
cellular,may,tue,1,999,0,nonexistent,18734
cellular,apr,mon,1,999,0,nonexistent,31295
telephone,jun,fri,20,999,0,nonexistent,25939
cellular,apr,thu,2,999,0,nonexistent,19771
cellular,aug,fri,3,999,1,failure,21101
cellular,apr,thu,1,5,0,nonexistent,39738
cellular,aug,fri,2,999,1,failure,19864
cellular,nov,tue,2,999,0,nonexistent,34116
cellular,aug,thu,2,999,0,nonexistent,36313
cellular,may,thu,3,999,0,nonexistent,40657
telephone,jun,mon,4,999,0,nonexistent,9353
cellular,aug,wed,1,999,0,nonexistent,11284
cellular,nov,thu,2,999,0,nonexistent,29855
telephone,jun,fri,3,999,1,failure,36241
telephone,may,thu,1,999,0,nonexistent,9742
telephone,may,thu,2,999,0,nonexistent,13797
cellular,nov,tue,1,999,0,nonexistent,22811
telephone,jun,mon,4,999,0,nonexistent,6353
cellular,may,thu,2,999,0,nonexistent,37179
cellular,jul,tue,1,999,0,nonexistent,22862
cellular,may,thu,4,999,0,nonexistent,30676
cellular,may,thu,1,999,0,nonexistent,34281
telephone,jun,tue,1,999,1,failure,8674
cellular,jul,thu,3,999,1,failure,16774
cellular,aug,mon,2,999,0,nonexistent,38548
telephone,may,thu,1,999,1,failure,14836
cellular,jul,tue,5,999,0,nonexistent,30684
cellular,jul,wed,1,999,0,nonexistent,27273
cellular,sep,wed,2,999,0,nonexistent,38260
telephone,jun,thu,1,999,0,nonexistent,20308
telephone,may,wed,4,999,0,nonexistent,40501
telephone,nov,thu,3,999,0,nonexistent,28000
telephone,jun,tue,1,999,0,nonexistent,28781
cellular,oct,tue,1,999,0,nonexistent,17611
telephone,may,tue,2,999,1,failure,36655
cellular,aug,wed,1,999,0,nonexistent,8669
cellular,aug,fri,1,999,1,failure,27999
telephone,may,mon,5,999,0,nonexistent,8565
cellular,aug,fri,1,999,0,nonexistent,6930
telephone,jun,thu,2,999,0,nonexistent,4684
cellular,apr,mon,2,999,0,nonexistent,20176
cellular,jun,thu,3,6,0,nonexistent,2
cellular,nov,wed,2,999,0,nonexistent,19662
telephone,jun,mon,2,999,1,failure,23898
telephone,jun,tue,1,999,0,nonexistent,13522
cellular,jul,mon,3,999,1,failure,13680
telephone,jun,wed,4,999,0,nonexistent,11570
cellular,nov,fri,1,999,0,nonexistent,36829
telephone,may,mon,4,999,1,success,34252
telephone,may,mon,4,999,0,nonexistent,6552
cellular,oct,mon,1,999,0,nonexistent,39812
telephone,may,thu,1,999,0,nonexistent,25199
telephone,jun,mon,1,999,0,nonexistent,22265
telephone,jun,fri,1,999,0,nonexistent,40729
cellular,jul,wed,2,999,0,nonexistent,6127
telephone,may,wed,2,999,0,nonexistent,14429
telephone,jun,mon,4,999,0,nonexistent,31832
cellular,jun,tue,1,999,0,nonexistent,6078
cellular,may,tue,2,999,1,failure,3791
cellular,jul,mon,2,999,0,nonexistent,23004
cellular,may,fri,2,3,0,nonexistent,29015
telephone,jun,thu,1,999,0,nonexistent,30395
cellular,jun,tue,1,999,0,nonexistent,22277
telephone,may,thu,5,999,0,nonexistent,26630
telephone,nov,thu,8,999,0,nonexistent,26912
cellular,may,wed,4,999,0,nonexistent,24966
telephone,jun,mon,4,999,0,nonexistent,6876
telephone,may,wed,2,999,0,nonexistent,5099
telephone,jun,mon,7,999,0,nonexistent,2308
cellular,aug,tue,2,999,0,nonexistent,35098
telephone,jun,wed,4,999,0,nonexistent,10009
cellular,mar,tue,2,999,0,nonexistent,14256
cellular,jun,tue,4,999,0,nonexistent,11638
cellular,jul,mon,3,999,0,nonexistent,12087
telephone,nov,thu,7,999,0,nonexistent,28137
telephone,may,mon,4,999,0,nonexistent,22774
cellular,jul,wed,2,999,0,nonexistent,34504
cellular,may,thu,1,999,0,nonexistent,32379
cellular,may,fri,1,999,1,failure,15546
cellular,may,thu,1,999,1,failure,27054
telephone,jun,tue,1,999,0,nonexistent,13303
cellular,jul,wed,1,999,0,nonexistent,7195
telephone,jun,thu,1,999,0,nonexistent,25080
cellular,aug,mon,1,999,0,nonexistent,617
cellular,aug,wed,2,999,1,failure,8629
cellular,dec,thu,1,999,0,nonexistent,1102
telephone,apr,tue,3,999,0,nonexistent,4864
telephone,may,mon,2,999,0,nonexistent,22218
cellular,nov,thu,1,999,0,nonexistent,16525
cellular,jul,wed,1,999,0,nonexistent,32551
cellular,aug,wed,1,999,0,nonexistent,16384
cellular,may,thu,1,999,0,nonexistent,28403
cellular,may,thu,2,999,0,nonexistent,19798
telephone,may,wed,3,999,0,nonexistent,11243
cellular,may,thu,4,999,1,failure,6036
cellular,aug,mon,5,999,1,failure,18860
telephone,jun,tue,12,999,0,nonexistent,20592
cellular,aug,wed,1,999,0,nonexistent,18699
cellular,may,thu,1,999,1,failure,15337
cellular,jul,thu,2,999,0,nonexistent,15909
telephone,may,fri,1,999,0,nonexistent,5374
telephone,jun,tue,3,999,0,nonexistent,11704
cellular,jul,tue,4,999,0,nonexistent,18450
cellular,jul,wed,2,999,0,nonexistent,29923
telephone,may,thu,3,999,1,failure,1595
cellular,nov,mon,1,999,0,nonexistent,7729
telephone,may,fri,2,999,0,nonexistent,30012
telephone,may,fri,5,999,1,failure,5643
cellular,aug,thu,2,999,0,nonexistent,40674
cellular,may,mon,1,999,0,nonexistent,261
telephone,may,mon,6,999,0,nonexistent,25755
cellular,may,mon,8,999,0,nonexistent,33246
telephone,jun,tue,5,999,0,nonexistent,37492
cellular,may,thu,1,999,0,nonexistent,7409
cellular,nov,mon,1,999,0,nonexistent,24984
cellular,may,thu,1,999,0,nonexistent,36352
cellular,aug,tue,2,999,0,nonexistent,32904
cellular,aug,fri,5,999,1,failure,36617
cellular,may,mon,3,999,1,failure,9721
telephone,may,tue,2,999,1,success,26329
cellular,aug,fri,2,999,0,nonexistent,37217
telephone,apr,mon,1,999,0,nonexistent,35649
cellular,aug,fri,1,999,0,nonexistent,35082
cellular,jun,tue,3,11,0,nonexistent,8532
telephone,jul,mon,2,999,0,nonexistent,130
telephone,may,tue,9,999,0,nonexistent,35516
telephone,may,tue,2,999,0,nonexistent,20100
telephone,jun,thu,8,999,1,failure,18182
cellular,sep,tue,1,999,0,nonexistent,2301
cellular,jul,fri,1,999,0,nonexistent,7834
telephone,may,wed,2,999,0,nonexistent,39638
cellular,apr,mon,1,999,0,nonexistent,7719
telephone,jun,fri,3,999,0,nonexistent,12949
cellular,may,mon,1,13,0,nonexistent,3395
cellular,jul,tue,2,999,1,failure,27897
cellular,apr,thu,1,999,0,nonexistent,11270
cellular,aug,thu,1,999,0,nonexistent,7191
telephone,jun,mon,4,999,0,nonexistent,13918
telephone,jun,tue,1,999,0,nonexistent,39460
cellular,aug,fri,1,15,1,failure,33134
telephone,may,mon,2,999,0,nonexistent,16618
telephone,may,fri,1,999,0,nonexistent,39568
cellular,may,fri,1,999,0,nonexistent,9582
telephone,jun,thu,17,999,0,nonexistent,271
cellular,jul,mon,2,999,0,nonexistent,9507
cellular,nov,thu,2,999,0,nonexistent,25144
cellular,apr,thu,2,999,0,nonexistent,11052
telephone,jun,tue,7,999,0,nonexistent,32330
telephone,jun,fri,16,999,0,nonexistent,7197
cellular,jun,mon,1,999,1,failure,21513
telephone,may,fri,4,999,0,nonexistent,23939
cellular,jul,wed,2,999,0,nonexistent,16738
cellular,aug,thu,2,999,0,nonexistent,13216
telephone,jul,mon,3,999,0,nonexistent,23100
telephone,jun,fri,3,999,0,nonexistent,4575
cellular,aug,tue,1,999,0,nonexistent,31736
telephone,jun,mon,2,999,0,nonexistent,7225
cellular,jul,thu,2,999,0,nonexistent,10186
telephone,may,thu,3,999,0,nonexistent,8310
cellular,aug,tue,4,999,0,nonexistent,4785
cellular,jul,wed,1,999,0,nonexistent,25700
cellular,nov,wed,1,999,1,failure,33425
cellular,aug,fri,1,999,1,failure,7698
cellular,nov,wed,1,999,0,nonexistent,36406
cellular,mar,tue,1,999,0,nonexistent,12026
cellular,jul,fri,1,999,1,failure,26492
cellular,aug,tue,1,999,1,failure,28995
telephone,may,fri,1,999,1,failure,6108
cellular,may,fri,1,999,0,nonexistent,432
telephone,may,mon,1,999,0,nonexistent,27818
cellular,aug,fri,6,999,0,nonexistent,10294
cellular,nov,tue,2,999,0,nonexistent,40104
cellular,jul,tue,8,999,0,nonexistent,5
telephone,may,mon,4,999,0,nonexistent,39992
cellular,nov,mon,1,999,0,nonexistent,28884
telephone,may,tue,1,999,0,nonexistent,27705
cellular,aug,fri,2,999,0,nonexistent,9917
cellular,may,mon,1,999,1,failure,36602
cellular,jul,mon,2,999,0,nonexistent,27734
cellular,aug,wed,8,999,0,nonexistent,21217
cellular,aug,tue,13,999,0,nonexistent,4836
cellular,may,fri,1,999,0,nonexistent,5024
cellular,jul,wed,2,999,0,nonexistent,11093
cellular,apr,fri,1,999,0,nonexistent,11601
cellular,nov,mon,1,999,0,nonexistent,5800
cellular,nov,tue,2,999,0,nonexistent,22636
cellular,oct,thu,1,999,0,nonexistent,36924
cellular,aug,tue,3,999,0,nonexistent,2737
telephone,may,thu,3,999,0,nonexistent,12169
cellular,jul,thu,1,999,0,nonexistent,2441
telephone,jun,fri,8,999,0,nonexistent,8727
cellular,may,wed,1,999,1,failure,36531
cellular,jul,fri,2,999,0,nonexistent,37033
telephone,jun,tue,3,999,0,nonexistent,38532
cellular,may,mon,1,999,0,nonexistent,14845
cellular,aug,wed,3,999,0,nonexistent,3273
cellular,dec,tue,2,999,0,nonexistent,20057
telephone,may,tue,2,999,1,failure,414
telephone,may,thu,2,999,0,nonexistent,34082
cellular,nov,wed,1,999,0,nonexistent,14031
cellular,apr,mon,2,999,1,failure,267
telephone,jun,mon,2,999,0,nonexistent,31098
telephone,may,thu,2,999,0,nonexistent,22697
cellular,may,mon,1,999,0,nonexistent,19966
cellular,apr,tue,3,999,0,nonexistent,7993
cellular,jul,tue,1,999,0,nonexistent,21882
cellular,aug,thu,1,999,0,nonexistent,33374
cellular,jul,tue,2,15,0,nonexistent,31792
telephone,may,fri,1,999,1,failure,30295
cellular,may,thu,1,999,1,failure,21746
cellular,jul,thu,3,999,0,nonexistent,28310
cellular,may,mon,1,999,0,nonexistent,10751
cellular,jul,thu,1,999,0,nonexistent,23438
cellular,nov,thu,1,999,0,nonexistent,13161
cellular,may,mon,3,999,0,nonexistent,23260
telephone,may,mon,1,999,0,nonexistent,1228
telephone,jun,fri,1,999,0,nonexistent,23259
telephone,nov,tue,1,999,1,failure,30902
telephone,jun,tue,1,999,0,nonexistent,27760
cellular,aug,tue,3,999,0,nonexistent,25058
cellular,may,mon,2,999,1,failure,35205
telephone,may,tue,3,999,0,nonexistent,15026
cellular,jul,mon,4,999,0,nonexistent,38535
telephone,jul,tue,2,999,0,nonexistent,17416
telephone,jun,mon,1,999,0,nonexistent,30441
telephone,nov,mon,2,999,0,nonexistent,21120
telephone,may,mon,3,999,0,nonexistent,38992
telephone,may,thu,3,999,1,failure,37872
cellular,aug,fri,1,999,0,nonexistent,25308
cellular,nov,fri,1,999,0,nonexistent,8186
cellular,nov,thu,3,999,0,nonexistent,2216
cellular,jul,mon,1,999,0,nonexistent,9293
cellular,jul,wed,2,999,0,nonexistent,21864
telephone,may,wed,1,999,1,failure,5230
cellular,jul,mon,2,999,0,nonexistent,35974
telephone,may,fri,1,999,0,nonexistent,18345
telephone,jun,fri,1,999,0,nonexistent,31862
cellular,may,fri,3,999,0,nonexistent,33713
cellular,jun,tue,1,999,0,nonexistent,39925
cellular,may,fri,4,999,0,nonexistent,10348
cellular,aug,thu,5,999,0,nonexistent,28105
cellular,jul,wed,3,999,0,nonexistent,38673
cellular,jul,tue,6,999,0,nonexistent,22614
cellular,dec,mon,2,999,0,nonexistent,5301
cellular,aug,thu,4,3,0,nonexistent,203
telephone,jun,mon,2,999,0,nonexistent,2451
telephone,oct,tue,1,999,0,nonexistent,10231
telephone,may,mon,7,999,0,nonexistent,10730
telephone,jul,wed,2,999,0,nonexistent,11010
cellular,nov,thu,1,999,1,failure,36016
cellular,apr,mon,1,999,0,nonexistent,7665
cellular,may,mon,7,2,0,nonexistent,10927
cellular,oct,wed,2,6,0,nonexistent,13200
telephone,may,fri,1,999,1,failure,20742
telephone,jun,mon,2,999,0,nonexistent,967
cellular,aug,fri,1,999,1,failure,9075
cellular,jul,mon,3,999,0,nonexistent,24991
cellular,jul,mon,4,999,1,failure,18454
cellular,jun,fri,2,999,1,failure,40414
cellular,aug,tue,4,999,0,nonexistent,1641
cellular,aug,wed,1,999,0,nonexistent,26744
cellular,may,mon,1,999,0,nonexistent,503
telephone,nov,mon,1,999,1,failure,23649
telephone,may,thu,3,999,0,nonexistent,30543
cellular,jul,mon,1,999,1,failure,32031
cellular,aug,wed,4,999,0,nonexistent,39641
cellular,may,thu,1,999,0,nonexistent,40940
cellular,dec,mon,1,999,0,nonexistent,40702
cellular,aug,wed,1,999,0,nonexistent,23896
cellular,jul,thu,2,999,0,nonexistent,21635
cellular,aug,tue,6,3,0,nonexistent,13263
cellular,mar,thu,1,999,0,nonexistent,16254
telephone,may,thu,6,999,1,failure,6356
cellular,nov,wed,1,999,0,nonexistent,6821
cellular,oct,tue,2,999,0,nonexistent,5092
cellular,nov,fri,4,999,1,success,9225
cellular,jul,wed,1,999,0,nonexistent,24459
cellular,nov,mon,1,999,1,failure,40942
telephone,may,fri,3,999,0,nonexistent,15786
telephone,may,fri,4,999,1,failure,10826
cellular,nov,fri,2,999,0,nonexistent,15262
cellular,aug,mon,6,999,0,nonexistent,34715
cellular,aug,thu,1,999,0,nonexistent,15515
cellular,jul,wed,1,999,0,nonexistent,35968
telephone,may,fri,3,999,0,nonexistent,9515
cellular,aug,tue,1,999,0,nonexistent,23305
cellular,jul,thu,1,999,0,nonexistent,31509
cellular,aug,tue,5,999,0,nonexistent,16508
telephone,jun,mon,2,999,0,nonexistent,28891
telephone,jun,thu,1,999,0,nonexistent,7358
cellular,may,fri,4,999,0,nonexistent,494
telephone,may,fri,1,999,1,failure,18947
cellular,aug,thu,1,999,0,nonexistent,31694
cellular,apr,tue,1,999,0,nonexistent,31082
cellular,may,thu,2,999,1,failure,11078
telephone,may,fri,1,999,1,failure,11780
telephone,jun,mon,3,999,0,nonexistent,4359
telephone,may,thu,1,999,1,failure,31740
cellular,apr,mon,1,999,0,nonexistent,16882
telephone,jun,mon,3,999,0,nonexistent,6711
cellular,aug,tue,3,999,1,failure,26825
telephone,jul,tue,2,999,0,nonexistent,6461
telephone,may,tue,3,999,0,nonexistent,13805
telephone,jun,tue,5,999,0,nonexistent,36362
telephone,may,tue,1,999,0,nonexistent,4474
telephone,may,mon,2,999,0,nonexistent,26007
telephone,nov,tue,4,999,0,nonexistent,20141
cellular,nov,wed,1,999,0,nonexistent,13633
cellular,nov,tue,1,999,0,nonexistent,15068
telephone,may,mon,1,999,0,nonexistent,28005
telephone,jun,tue,6,999,0,nonexistent,17164
telephone,may,mon,6,999,1,failure,9359
telephone,jun,mon,6,999,0,nonexistent,24709
telephone,may,fri,2,999,0,nonexistent,23736
cellular,jul,mon,3,999,0,nonexistent,27242
cellular,nov,thu,1,999,0,nonexistent,33460
telephone,jun,wed,4,999,1,success,5437
cellular,jul,thu,1,999,1,success,20224
cellular,may,mon,1,999,0,nonexistent,34658
cellular,aug,tue,2,999,0,nonexistent,27627
cellular,jul,wed,4,999,0,nonexistent,27487
cellular,oct,wed,1,999,0,nonexistent,17182
cellular,may,wed,2,999,1,failure,40601
cellular,aug,fri,6,999,0,nonexistent,19956
cellular,aug,thu,1,999,0,nonexistent,4150
cellular,nov,tue,1,999,1,failure,15103
telephone,may,wed,5,999,0,nonexistent,32619
telephone,may,thu,2,999,0,nonexistent,32488
cellular,apr,fri,2,999,0,nonexistent,38007
cellular,aug,thu,1,999,1,failure,40750
cellular,jun,mon,1,999,0,nonexistent,27073
cellular,jul,fri,4,999,0,nonexistent,7583
cellular,nov,thu,3,999,0,nonexistent,40608
cellular,apr,wed,4,999,1,failure,26767
cellular,may,tue,2,999,1,failure,5722
cellular,aug,fri,1,999,0,nonexistent,2309
cellular,apr,fri,3,999,0,nonexistent,38349
cellular,jul,mon,2,999,0,nonexistent,38242
telephone,may,tue,3,999,0,nonexistent,30663
cellular,may,mon,1,999,0,nonexistent,28707
telephone,may,fri,4,999,0,nonexistent,24388
telephone,may,tue,1,999,1,success,7770
cellular,jul,fri,2,999,0,nonexistent,19384
cellular,apr,mon,1,999,1,failure,21603
telephone,may,mon,4,999,0,nonexistent,16895
cellular,aug,mon,1,999,0,nonexistent,35767
cellular,aug,fri,2,999,0,nonexistent,40888
telephone,jun,wed,1,999,0,nonexistent,20986
cellular,may,wed,2,999,0,nonexistent,10610
cellular,aug,tue,2,999,0,nonexistent,31893
cellular,jul,mon,2,999,0,nonexistent,34932
telephone,aug,fri,1,999,0,nonexistent,36434
telephone,may,fri,22,999,1,failure,22787
telephone,may,mon,1,999,0,nonexistent,10744
cellular,may,tue,1,999,0,nonexistent,2320
telephone,may,wed,1,999,1,failure,39707
cellular,aug,mon,3,999,1,failure,31102
telephone,may,wed,1,999,0,nonexistent,28124
cellular,apr,mon,1,999,1,failure,27173
cellular,apr,mon,2,999,0,nonexistent,32360
cellular,aug,wed,5,999,1,failure,8618
cellular,may,fri,1,999,0,nonexistent,15517
telephone,aug,tue,1,999,0,nonexistent,38634
cellular,may,thu,1,999,0,nonexistent,1942
cellular,aug,mon,2,999,0,nonexistent,12093
telephone,jun,wed,6,999,0,nonexistent,39429
cellular,aug,fri,1,999,0,nonexistent,22907
telephone,nov,wed,1,999,1,failure,11139
telephone,jun,mon,1,999,0,nonexistent,16439
cellular,jul,mon,29,999,1,failure,19302
telephone,may,mon,2,999,0,nonexistent,22698
cellular,apr,thu,1,5,0,nonexistent,24108
cellular,jun,fri,1,999,1,failure,38625
cellular,may,fri,8,999,0,nonexistent,21471
cellular,may,tue,2,999,0,nonexistent,20196
telephone,may,mon,2,999,0,nonexistent,28591
cellular,jul,wed,1,999,0,nonexistent,21734
telephone,jun,fri,2,999,0,nonexistent,35572
telephone,may,thu,2,999,0,nonexistent,25070
cellular,nov,wed,1,999,0,nonexistent,21668
telephone,aug,mon,1,999,0,nonexistent,19538
cellular,apr,thu,2,999,1,failure,16938
cellular,jul,tue,3,999,0,nonexistent,33108
cellular,aug,mon,2,999,0,nonexistent,14099
telephone,may,fri,4,999,0,nonexistent,984
cellular,jul,tue,2,999,0,nonexistent,826
telephone,jun,tue,5,999,0,nonexistent,5989
cellular,jul,fri,2,999,1,failure,14071
cellular,jul,tue,5,999,0,nonexistent,8396
