age,job,marital,education,default,housing,loan,id
49,unemployed,divorced,university.degree,no,yes,yes,34577
38,blue-collar,married,basic.4y,no,no,no,35183
54,technician,married,professional.course,no,yes,no,19199
45,admin.,married,university.degree,unknown,yes,no,17354
41,unemployed,married,basic.9y,unknown,no,no,30538
28,admin.,single,university.degree,no,no,no,20396
70,retired,divorced,basic.4y,no,yes,no,37513
48,blue-collar,married,high.school,no,yes,no,39049
45,admin.,married,university.degree,no,yes,no,37416
36,admin.,single,university.degree,no,yes,no,17948
27,management,single,university.degree,no,no,no,33027
30,blue-collar,married,basic.9y,unknown,yes,no,14545
33,admin.,married,professional.course,no,yes,yes,5931
48,admin.,single,high.school,no,yes,no,22060
26,services,single,high.school,no,yes,no,33408
29,blue-collar,married,professional.course,no,no,no,22239
26,technician,married,professional.course,no,no,no,3020
35,admin.,married,university.degree,no,yes,no,5294
45,blue-collar,divorced,professional.course,unknown,no,no,11500
31,services,married,basic.9y,no,yes,no,15925
32,services,married,high.school,no,no,no,37745
50,self-employed,single,basic.9y,no,no,no,3672
55,management,married,university.degree,unknown,no,no,10325
54,admin.,married,high.school,no,yes,no,25472
34,technician,married,professional.course,no,no,no,6297
29,admin.,single,university.degree,no,no,no,5222
35,services,single,basic.4y,no,no,no,25614
41,blue-collar,married,professional.course,no,no,no,13073
38,technician,married,professional.course,no,yes,no,36188
39,self-employed,married,basic.4y,unknown,no,no,24356
40,self-employed,married,basic.9y,no,yes,yes,29518
34,student,single,basic.4y,unknown,no,no,15326
53,retired,divorced,high.school,no,no,yes,34317
33,services,single,high.school,no,yes,no,33382
20,student,single,high.school,no,yes,no,23912
30,self-employed,single,university.degree,no,yes,no,9778
29,technician,married,basic.9y,no,yes,yes,28294
33,blue-collar,single,basic.9y,no,no,no,38339
28,blue-collar,married,basic.4y,no,no,no,31959
41,technician,married,professional.course,no,no,yes,24009
56,management,married,university.degree,no,no,no,36694
44,blue-collar,married,unknown,no,yes,no,21097
36,admin.,single,university.degree,no,yes,no,29688
41,technician,divorced,university.degree,no,no,no,13059
32,management,single,university.degree,no,yes,no,1432
43,admin.,single,high.school,no,yes,no,5671
28,blue-collar,single,basic.9y,no,no,yes,33611
33,admin.,single,university.degree,no,yes,no,21558
33,admin.,single,high.school,no,yes,no,9335
33,admin.,married,university.degree,no,yes,no,6984
43,blue-collar,married,professional.course,no,no,yes,13248
27,blue-collar,married,basic.9y,no,yes,yes,9662
31,blue-collar,married,basic.9y,no,yes,no,7016
55,services,married,high.school,no,yes,no,1907
55,technician,married,professional.course,no,no,no,28322
41,technician,single,high.school,no,yes,no,21808
39,management,married,unknown,no,no,no,28132
30,services,married,university.degree,unknown,no,yes,28817
85,retired,divorced,basic.4y,unknown,yes,no,30771
35,admin.,single,university.degree,no,no,yes,8990
30,blue-collar,single,basic.9y,no,yes,no,19338
40,technician,single,professional.course,no,no,no,18305
55,technician,married,professional.course,no,no,no,13051
41,self-employed,married,university.degree,no,no,no,16126
40,unemployed,married,professional.course,no,yes,no,29751
33,blue-collar,married,basic.9y,no,no,no,17167
48,admin.,divorced,university.degree,no,yes,no,35690
29,admin.,single,university.degree,no,yes,no,6964
27,technician,divorced,unknown,unknown,no,no,12753
30,housemaid,married,high.school,unknown,yes,no,40443
31,services,single,high.school,no,yes,no,22955
27,student,single,basic.9y,no,yes,yes,21309
34,services,married,high.school,unknown,yes,no,9012
28,admin.,single,university.degree,no,yes,no,15341
34,management,married,university.degree,no,yes,no,30724
43,entrepreneur,married,professional.course,no,no,no,8788
51,housemaid,married,basic.4y,unknown,no,yes,3436
48,admin.,married,high.school,unknown,no,no,30347
34,admin.,single,high.school,no,no,no,13660
57,blue-collar,married,basic.9y,no,yes,no,32153
37,management,divorced,university.degree,no,no,no,14105
27,blue-collar,married,basic.9y,unknown,no,no,38458
32,blue-collar,divorced,basic.9y,no,yes,no,14923
27,services,single,professional.course,no,no,no,19119
39,admin.,single,university.degree,no,yes,yes,26670
59,entrepreneur,divorced,high.school,unknown,no,no,10968
36,services,single,high.school,no,no,no,16466
54,blue-collar,married,basic.9y,unknown,unknown,unknown,7809
40,self-employed,married,university.degree,no,no,yes,7078
35,services,single,high.school,no,no,no,8503
25,blue-collar,single,basic.9y,no,no,no,32183
36,services,single,high.school,no,no,no,33332
53,self-employed,married,university.degree,no,yes,no,40744
47,blue-collar,married,basic.6y,no,yes,no,16242
50,management,married,basic.9y,no,yes,no,22181
42,retired,single,basic.4y,unknown,yes,yes,35364
32,services,married,high.school,no,no,yes,28907
35,services,single,high.school,no,yes,no,37120
49,technician,married,professional.course,no,no,no,34144
36,housemaid,married,high.school,no,no,no,40687
39,entrepreneur,married,basic.6y,no,no,no,7441
41,management,married,high.school,no,no,no,15302
59,retired,married,university.degree,unknown,no,no,22232
74,retired,married,high.school,no,no,no,24561
52,retired,married,basic.9y,unknown,no,no,27190
33,technician,married,university.degree,no,no,no,2761
39,blue-collar,divorced,basic.9y,no,yes,no,7
42,management,married,university.degree,no,no,no,14243
42,blue-collar,married,basic.6y,no,yes,no,6477
32,technician,single,professional.course,no,yes,yes,18232
54,unemployed,married,basic.9y,no,yes,no,6197
35,technician,divorced,professional.course,no,no,no,17667
56,management,married,university.degree,no,no,no,17306
48,blue-collar,married,unknown,unknown,unknown,unknown,7232
42,admin.,married,university.degree,no,yes,no,33590
31,admin.,married,university.degree,no,no,no,10254
58,unemployed,married,basic.9y,no,yes,no,35219
49,blue-collar,married,basic.9y,no,yes,no,25969
29,admin.,married,high.school,no,yes,no,37311
52,retired,divorced,basic.4y,no,yes,yes,4895
54,admin.,married,university.degree,no,yes,yes,34511
37,blue-collar,married,basic.6y,unknown,yes,no,4084
37,management,married,university.degree,no,yes,no,8305
46,blue-collar,married,basic.9y,no,yes,no,31701
32,blue-collar,married,basic.4y,no,yes,no,13209
53,technician,divorced,professional.course,no,no,no,6966
27,unemployed,single,university.degree,no,yes,yes,17939
34,admin.,divorced,university.degree,no,yes,no,12444
57,blue-collar,married,basic.4y,unknown,yes,no,8575
39,housemaid,married,basic.4y,no,yes,no,11115
33,technician,married,high.school,no,no,no,38003
48,blue-collar,married,basic.4y,unknown,yes,yes,12454
36,management,married,university.degree,no,no,no,10814
52,services,married,high.school,unknown,yes,yes,23857
39,blue-collar,married,high.school,no,yes,no,20174
54,retired,divorced,basic.4y,unknown,no,yes,17831
40,technician,single,basic.9y,unknown,yes,yes,40347
34,self-employed,single,university.degree,no,yes,no,17762
27,services,married,university.degree,no,no,no,26975
31,blue-collar,married,basic.9y,unknown,yes,no,7204
31,admin.,single,university.degree,no,yes,no,35802
41,blue-collar,married,basic.4y,unknown,yes,no,7207
31,technician,divorced,high.school,no,no,no,22422
43,admin.,single,university.degree,no,yes,no,37318
47,retired,single,basic.6y,unknown,yes,no,33980
56,blue-collar,married,basic.4y,unknown,yes,no,10587
36,services,divorced,professional.course,no,yes,no,20094
56,management,married,professional.course,no,no,no,31285
39,services,married,high.school,no,yes,no,26635
36,services,single,basic.6y,unknown,no,no,31699
38,admin.,divorced,basic.9y,no,yes,no,9522
23,blue-collar,single,high.school,no,yes,no,14126
45,services,married,high.school,unknown,yes,no,33159
54,blue-collar,married,basic.4y,unknown,yes,no,39200
36,technician,married,professional.course,no,yes,no,13426
42,blue-collar,married,basic.4y,unknown,no,no,14138
38,services,married,basic.9y,no,yes,no,33477
32,management,divorced,university.degree,no,no,no,17095
35,services,divorced,high.school,unknown,yes,no,34037
46,management,divorced,university.degree,no,unknown,unknown,19946
32,admin.,married,university.degree,no,yes,no,32048
41,blue-collar,married,high.school,no,yes,yes,5239
36,admin.,single,university.degree,no,yes,no,16576
45,technician,married,university.degree,unknown,yes,no,5421
40,management,married,university.degree,unknown,no,no,2837
25,admin.,single,university.degree,no,no,no,25271
46,blue-collar,married,basic.9y,unknown,yes,yes,16351
22,services,single,high.school,no,yes,no,4783
30,unemployed,single,professional.course,no,no,no,7257
37,admin.,single,high.school,unknown,no,no,24028
25,entrepreneur,single,professional.course,no,yes,no,4344
30,blue-collar,married,basic.9y,no,yes,no,6113
37,technician,married,professional.course,no,no,no,257
31,management,married,university.degree,no,yes,no,17736
49,blue-collar,married,basic.4y,unknown,yes,no,3356
43,blue-collar,married,basic.4y,unknown,yes,yes,16488
33,technician,married,professional.course,no,yes,no,36936
32,technician,married,professional.course,no,yes,no,31607
37,technician,single,professional.course,no,yes,no,37338
46,admin.,single,university.degree,no,yes,no,33366
37,blue-collar,married,basic.6y,no,no,yes,24228
31,services,divorced,high.school,no,no,no,18624
41,blue-collar,married,basic.6y,no,no,no,12132
44,technician,divorced,university.degree,unknown,no,no,30890
40,blue-collar,single,basic.9y,no,no,no,25024
54,blue-collar,married,basic.4y,unknown,no,yes,40627
30,technician,single,university.degree,no,yes,no,20432
33,technician,single,professional.course,no,yes,no,21922
36,admin.,single,university.degree,no,yes,no,11395
43,services,married,high.school,no,no,no,35580
26,self-employed,married,university.degree,no,yes,no,5634
26,blue-collar,single,basic.9y,unknown,no,yes,6871
29,technician,single,professional.course,no,no,no,1044
37,management,married,university.degree,no,yes,no,5415
49,services,married,high.school,unknown,no,no,23441
66,blue-collar,married,unknown,no,yes,no,28830
44,admin.,married,high.school,no,yes,yes,37630
42,services,married,high.school,no,yes,no,11739
32,blue-collar,married,basic.4y,unknown,no,no,39492
29,admin.,married,high.school,no,no,no,37326
57,management,married,professional.course,unknown,yes,no,25270
49,blue-collar,married,basic.9y,no,yes,no,13013
37,management,divorced,high.school,no,yes,no,38689
25,unemployed,single,high.school,no,no,no,26887
26,admin.,single,high.school,no,no,no,35215
50,blue-collar,married,basic.6y,unknown,no,no,16852
37,technician,married,basic.6y,unknown,no,no,38545
58,retired,married,university.degree,no,yes,no,10153
36,admin.,married,high.school,no,yes,yes,29725
32,unemployed,married,high.school,no,no,no,13609
20,blue-collar,single,basic.9y,unknown,yes,no,1996
51,services,married,high.school,unknown,yes,no,19066
24,blue-collar,single,basic.9y,no,unknown,unknown,17241
57,blue-collar,married,basic.4y,unknown,yes,no,11821
32,self-employed,married,university.degree,no,no,no,38539
24,blue-collar,married,basic.9y,no,no,yes,5029
47,management,married,university.degree,no,yes,no,35891
60,retired,married,high.school,no,unknown,unknown,707
34,housemaid,single,university.degree,no,no,no,23875
43,admin.,married,university.degree,unknown,yes,no,39035
60,technician,married,professional.course,unknown,no,no,2935
47,blue-collar,married,high.school,no,yes,no,30445
40,technician,married,high.school,no,no,no,35893
38,blue-collar,married,basic.6y,no,yes,no,38433
37,admin.,married,university.degree,no,no,no,4533
36,self-employed,divorced,basic.4y,no,yes,no,5551
41,technician,single,high.school,no,yes,no,10158
38,admin.,married,university.degree,no,no,no,21021
55,blue-collar,married,basic.4y,no,no,no,2754
40,admin.,single,high.school,no,no,no,28892
30,blue-collar,married,unknown,no,no,yes,9713
41,blue-collar,single,basic.4y,unknown,unknown,unknown,22471
25,self-employed,divorced,university.degree,no,no,yes,40571
45,admin.,single,university.degree,no,yes,no,16699
45,blue-collar,divorced,high.school,unknown,no,no,37385
34,technician,married,professional.course,no,yes,no,12293
56,admin.,divorced,high.school,no,yes,no,8902
49,blue-collar,married,basic.9y,no,no,no,8476
44,management,married,high.school,unknown,yes,no,6868
50,blue-collar,married,basic.9y,unknown,yes,no,7675
50,management,married,university.degree,no,no,no,26227
37,admin.,married,high.school,no,no,yes,38466
44,admin.,married,high.school,no,yes,no,31790
40,blue-collar,divorced,basic.9y,no,no,no,21503
49,self-employed,married,high.school,no,no,no,10374
36,management,married,university.degree,no,yes,yes,9657
30,technician,married,professional.course,no,no,no,39853
42,services,married,high.school,unknown,no,no,13569
37,admin.,single,high.school,no,no,no,12978
42,blue-collar,married,basic.4y,no,no,no,10363
27,student,single,university.degree,no,no,no,32576
45,blue-collar,married,basic.4y,unknown,yes,no,19626
33,blue-collar,single,basic.6y,unknown,yes,yes,39078
38,blue-collar,married,basic.4y,no,unknown,unknown,3142
37,management,married,university.degree,no,no,no,2189
42,blue-collar,married,professional.course,no,no,no,7799
57,blue-collar,married,basic.4y,unknown,no,no,10790
31,blue-collar,married,basic.9y,no,yes,no,3089
39,blue-collar,single,unknown,no,yes,yes,7015
39,admin.,married,high.school,no,yes,no,495
48,blue-collar,married,basic.4y,no,yes,no,21986
37,technician,married,professional.course,unknown,yes,no,13010
39,unemployed,married,university.degree,no,no,no,29503
44,admin.,married,university.degree,no,no,no,40493
25,admin.,single,high.school,no,no,no,23677
29,blue-collar,divorced,basic.6y,no,yes,no,14474
30,services,married,basic.6y,no,unknown,unknown,7424
48,admin.,married,university.degree,no,yes,no,5827
34,admin.,married,high.school,no,yes,no,16705
53,services,married,unknown,no,yes,no,14092
39,technician,married,professional.course,no,no,yes,11108
36,admin.,married,university.degree,no,no,no,156
29,technician,married,high.school,no,no,no,5912
38,admin.,single,university.degree,no,yes,no,9189
39,blue-collar,divorced,high.school,no,no,yes,9728
42,blue-collar,married,basic.9y,no,no,no,21388
37,blue-collar,married,basic.6y,unknown,yes,no,24570
48,unknown,married,unknown,unknown,yes,no,766
36,blue-collar,single,high.school,no,yes,no,25671
21,student,single,high.school,no,no,no,25735
42,technician,married,university.degree,no,no,no,25003
29,blue-collar,single,basic.6y,no,no,no,36580
31,admin.,single,university.degree,no,yes,no,16002
37,blue-collar,single,unknown,unknown,no,no,11517
33,admin.,married,university.degree,no,yes,no,4778
