contact,month,day_of_week,campaign,pdays,previous,id
telephone,jul,mon,1,999,0,39406
telephone,sep,wed,1,999,0,21260
cellular,jul,tue,3,999,0,10083
telephone,jun,fri,1,999,0,35632
cellular,jul,wed,1,999,0,37071
cellular,may,fri,1,999,0,6237
cellular,may,fri,8,999,1,752
telephone,jun,thu,11,999,0,29902
telephone,jun,thu,12,999,0,30808
telephone,jun,thu,3,999,0,5691
cellular,aug,mon,2,999,0,34352
cellular,apr,fri,3,999,1,26176
cellular,aug,mon,3,3,4,32396
cellular,apr,mon,1,999,0,3268
telephone,jul,mon,4,999,0,15834
telephone,jun,thu,2,999,0,25205
telephone,jun,mon,1,999,0,19440
telephone,aug,mon,3,999,0,2553
cellular,jun,mon,1,999,0,24716
cellular,nov,fri,2,7,2,17965
cellular,may,mon,4,999,1,18935
telephone,may,tue,1,999,0,1298
cellular,jul,tue,7,999,0,15803
telephone,jul,tue,3,999,0,8590
cellular,aug,mon,4,999,0,27237
telephone,may,wed,1,999,0,20367
cellular,jun,mon,1,999,1,6299
cellular,apr,fri,2,999,0,1741
telephone,may,thu,1,999,0,5406
cellular,nov,wed,1,999,0,31589
telephone,jun,fri,31,999,0,14588
cellular,nov,mon,2,999,1,8280
cellular,nov,fri,1,999,0,37884
cellular,jul,mon,3,999,0,13959
cellular,aug,tue,5,999,0,26117
cellular,jul,tue,1,999,0,18079
cellular,aug,thu,2,999,0,7084
telephone,may,tue,2,999,0,1101
telephone,may,mon,2,999,0,26706
cellular,nov,mon,1,999,0,17292
cellular,aug,thu,2,999,0,20306
cellular,may,fri,1,999,0,22528
telephone,jun,thu,3,999,0,13646
cellular,jul,tue,2,999,0,15390
cellular,jul,fri,2,999,0,3103
cellular,may,wed,1,999,1,31808
telephone,may,wed,1,999,0,16869
telephone,may,thu,2,999,0,38688
telephone,jun,fri,1,999,0,9504
telephone,may,wed,3,999,0,256
cellular,jul,tue,1,999,0,11556
telephone,may,tue,2,999,0,3821
telephone,jun,thu,1,999,0,5844
cellular,may,tue,1,999,1,11661
cellular,dec,mon,4,6,2,35231
cellular,aug,tue,8,999,0,1708
telephone,may,wed,3,999,0,18869
cellular,may,mon,1,999,0,4669
telephone,may,wed,2,999,0,32895
cellular,apr,thu,2,999,0,7200
telephone,may,tue,1,999,0,27433
cellular,may,wed,2,999,0,7530
telephone,may,wed,2,999,0,12795
telephone,jul,wed,1,999,0,36947
cellular,may,mon,1,999,1,25627
cellular,nov,thu,2,999,0,22713
cellular,nov,wed,2,999,0,18247
cellular,may,tue,1,999,0,18057
telephone,jun,wed,1,999,0,37838
cellular,may,wed,3,999,0,37541
cellular,jul,wed,2,999,0,9562
cellular,may,mon,4,999,0,23692
telephone,may,tue,1,999,0,5321
telephone,may,thu,1,999,0,26814
telephone,jun,mon,3,999,0,36767
cellular,may,fri,1,999,0,38365
cellular,aug,tue,2,999,0,4161
cellular,nov,wed,1,999,1,875
cellular,oct,fri,2,999,0,37825
cellular,aug,tue,1,999,0,11804
cellular,jul,mon,1,999,0,36754
cellular,nov,thu,1,999,1,7205
telephone,may,fri,2,999,0,15117
telephone,may,fri,1,999,0,17329
cellular,nov,thu,1,999,0,40860
cellular,aug,thu,3,999,0,21488
telephone,jun,wed,4,999,0,1662
telephone,jul,wed,5,999,0,28316
cellular,nov,mon,1,999,1,24171
cellular,jul,tue,4,999,0,12277
telephone,jun,mon,6,999,0,15168
cellular,apr,fri,1,999,0,37383
cellular,aug,fri,2,999,0,27935
telephone,may,thu,7,999,0,4970
cellular,aug,mon,3,999,0,35657
cellular,jul,mon,3,999,0,37106
cellular,jul,tue,4,999,0,11559
cellular,nov,fri,1,999,0,19264
telephone,may,fri,1,999,0,3593
cellular,nov,fri,3,999,0,39094
cellular,sep,wed,2,7,1,13608
cellular,aug,thu,1,999,0,31537
cellular,oct,thu,1,14,3,7788
cellular,may,wed,1,999,1,9132
telephone,jun,tue,1,999,0,13180
telephone,jun,thu,2,999,0,13724
cellular,nov,wed,2,999,0,28764
cellular,nov,thu,1,999,0,9462
cellular,aug,wed,1,999,0,27780
cellular,may,thu,2,999,1,13281
cellular,jul,mon,3,999,0,40574
cellular,may,thu,1,999,0,3546
telephone,jun,mon,1,999,0,34768
cellular,may,mon,1,999,1,17372
telephone,may,tue,1,999,0,24085
telephone,may,fri,8,999,0,37126
cellular,aug,tue,1,999,0,13054
telephone,jun,fri,1,999,0,30988
cellular,jul,fri,1,999,0,23457
cellular,jun,thu,1,999,0,28666
cellular,aug,mon,2,999,0,38046
cellular,may,fri,2,999,0,32328
telephone,may,thu,3,999,0,3966
cellular,oct,fri,1,6,1,2771
cellular,aug,tue,5,999,0,33804
telephone,jun,fri,1,999,0,5068
cellular,nov,mon,1,999,0,14502
cellular,may,thu,2,999,0,33741
cellular,may,wed,2,999,1,27236
cellular,apr,fri,1,999,1,9827
telephone,may,mon,4,999,0,39109
cellular,aug,wed,1,999,0,2899
cellular,aug,thu,2,999,0,22248
telephone,jun,thu,1,999,0,7969
cellular,apr,fri,2,999,2,21745
cellular,jul,thu,8,999,0,6557
telephone,may,tue,1,999,0,24276
telephone,may,fri,3,999,0,31693
cellular,nov,tue,1,999,0,20855
cellular,may,fri,1,999,0,33720
telephone,apr,thu,1,999,0,14859
cellular,jun,wed,1,999,0,13354
telephone,may,mon,2,999,0,7262
telephone,may,tue,1,999,0,17195
cellular,may,mon,1,999,0,23756
cellular,jul,mon,2,999,0,29190
telephone,may,mon,2,999,0,31443
telephone,may,wed,2,999,0,13104
cellular,jul,wed,2,999,0,34149
cellular,may,thu,1,999,0,36558
cellular,jul,thu,1,999,0,9111
cellular,may,mon,6,999,1,15928
telephone,may,fri,4,999,0,21030
cellular,aug,thu,2,999,0,4857
cellular,may,thu,2,999,0,18575
telephone,nov,fri,1,999,0,37382
cellular,dec,tue,1,999,0,7068
telephone,may,wed,1,999,0,35708
cellular,nov,mon,2,999,0,23028
telephone,jun,thu,3,999,0,23567
telephone,may,wed,1,999,0,38608
telephone,aug,thu,1,9,3,40349
cellular,jul,mon,2,999,0,35517
cellular,may,mon,1,999,0,31621
cellular,nov,wed,3,999,0,26537
telephone,may,wed,2,999,0,35521
telephone,may,wed,2,999,0,23841
cellular,jul,tue,1,999,0,19958
telephone,jun,thu,2,999,0,40916
telephone,jun,mon,2,999,0,27445
cellular,jun,mon,1,999,0,2703
telephone,may,mon,2,999,0,5514
cellular,nov,fri,4,999,1,19306
telephone,oct,tue,1,999,2,28160
cellular,aug,fri,2,999,0,11922
cellular,jul,tue,1,999,0,35236
cellular,nov,thu,1,999,0,14461
cellular,nov,thu,2,999,0,15307
cellular,mar,wed,1,999,0,4065
cellular,apr,thu,5,999,0,31124
telephone,jul,tue,2,999,0,36205
cellular,aug,fri,11,999,0,3449
telephone,may,tue,3,999,0,9249
cellular,aug,mon,2,999,0,36753
telephone,may,wed,2,999,0,28842
cellular,may,tue,1,999,0,26371
cellular,jul,thu,1,999,0,35238
cellular,may,mon,1,999,0,37067
cellular,jul,mon,34,999,0,1431
telephone,jun,tue,3,999,0,30149
cellular,may,wed,1,999,1,31618
cellular,may,tue,1,3,3,32150
cellular,nov,tue,4,999,0,16309
telephone,jun,fri,1,999,0,38712
cellular,may,thu,2,999,1,4614
cellular,jul,fri,2,999,0,20793
cellular,mar,mon,1,3,3,29780
telephone,jun,fri,3,999,0,28535
telephone,may,thu,1,999,0,22574
telephone,jun,wed,1,999,0,29669
cellular,jul,wed,6,999,0,10117
cellular,jul,tue,1,999,0,38060
cellular,may,fri,1,999,0,818
telephone,may,tue,2,999,0,25002
cellular,aug,wed,1,999,0,22297
telephone,jun,fri,4,999,0,6275
cellular,apr,thu,1,999,0,25769
telephone,may,mon,4,999,0,4781
cellular,apr,mon,1,999,1,6017
telephone,jun,mon,13,999,0,21601
cellular,may,fri,2,999,1,22586
telephone,may,tue,1,999,0,6025
cellular,jul,wed,6,999,0,37085
telephone,may,fri,2,999,0,25588
cellular,may,thu,1,999,1,17476
telephone,may,mon,1,999,0,14076
cellular,apr,thu,1,999,0,37363
cellular,jun,wed,1,7,1,33527
cellular,aug,thu,4,999,0,8582
cellular,aug,tue,1,999,0,25067
cellular,aug,mon,2,999,0,28351
cellular,may,thu,1,999,0,32475
telephone,jun,thu,2,999,0,17200
telephone,jun,wed,2,999,0,16212
telephone,may,fri,2,999,0,27649
telephone,jun,mon,3,999,0,22295
telephone,jun,tue,2,999,0,884
telephone,jun,mon,1,999,0,20451
cellular,aug,fri,1,999,1,33784
cellular,apr,fri,2,999,1,5518
cellular,may,tue,1,999,0,37466
cellular,sep,fri,1,999,1,18353
cellular,jul,mon,1,999,0,10425
telephone,nov,tue,2,3,1,1370
cellular,jul,tue,4,999,0,3245
cellular,may,thu,1,999,1,5146
telephone,jun,fri,5,999,0,28103
cellular,jul,tue,1,999,0,9235
cellular,apr,thu,1,999,0,22557
cellular,apr,fri,1,999,0,6562
cellular,nov,thu,2,999,1,15830
cellular,jul,fri,1,999,0,17415
cellular,oct,wed,1,999,0,35027
cellular,aug,wed,1,999,0,5875
telephone,may,wed,1,999,0,31965
cellular,aug,mon,1,999,0,38016
telephone,may,thu,4,999,0,1763
telephone,jul,thu,1,999,0,35896
cellular,may,wed,2,999,0,32697
telephone,jun,mon,2,999,0,2975
cellular,aug,mon,5,999,0,35765
telephone,may,tue,1,999,0,35745
cellular,aug,thu,1,999,0,32125
cellular,jul,mon,2,999,0,25194
cellular,aug,thu,1,999,0,17636
telephone,jun,fri,1,999,0,37056
telephone,may,wed,2,999,0,30065
cellular,mar,tue,1,999,0,30671
cellular,may,tue,2,999,1,12334
telephone,may,mon,1,999,0,1760
cellular,aug,wed,2,999,0,37561
cellular,aug,thu,2,999,0,21355
telephone,jun,wed,5,999,0,7330
cellular,apr,tue,1,999,1,29606
telephone,jun,tue,2,999,0,8238
telephone,may,tue,1,999,0,254
cellular,apr,wed,2,999,0,34826
cellular,aug,fri,4,999,0,24520
cellular,apr,mon,5,999,0,34739
cellular,jul,mon,1,999,0,6673
telephone,may,mon,1,999,0,39942
cellular,may,tue,2,999,0,18349
telephone,oct,fri,1,999,0,1472
telephone,jun,thu,1,999,0,37822
cellular,may,thu,3,999,0,8311
telephone,may,mon,2,999,0,18752
cellular,oct,thu,1,6,1,10559
cellular,jul,mon,1,999,0,14635
telephone,may,mon,1,999,0,28318
telephone,jun,thu,1,999,0,35373
cellular,may,mon,1,999,1,31930
cellular,may,mon,1,999,1,5360
cellular,nov,tue,1,999,0,20997
cellular,jul,wed,2,999,0,22975
telephone,may,mon,1,999,0,21682
cellular,may,thu,4,999,1,24297
cellular,jul,thu,2,999,0,1923
cellular,aug,thu,4,999,0,17320
cellular,aug,fri,7,999,0,3802
cellular,jul,wed,1,999,0,18191
telephone,may,tue,2,999,0,11385
cellular,aug,mon,3,999,0,39365
cellular,aug,wed,11,999,0,18038
telephone,jun,tue,1,999,0,2164
cellular,aug,wed,1,999,0,9943
cellular,jul,tue,2,999,0,35798
telephone,jun,tue,1,999,0,27684
cellular,apr,thu,1,999,0,9632
cellular,jul,mon,4,999,0,40947
telephone,mar,thu,2,999,1,37282
telephone,may,thu,1,999,0,32863
telephone,may,tue,1,999,0,25970
telephone,nov,fri,3,999,1,19241
cellular,may,fri,2,999,1,25025
cellular,may,tue,2,999,0,6886
cellular,jun,fri,1,999,2,29718
cellular,aug,thu,1,999,0,32801
telephone,jun,tue,2,999,0,39864
telephone,may,fri,2,999,0,23729
cellular,nov,mon,1,999,1,37602
cellular,nov,tue,2,999,0,40851
cellular,jul,fri,3,999,0,10086
telephone,jul,mon,5,999,0,30100
cellular,apr,mon,2,999,1,33302
cellular,nov,mon,1,999,1,7523
telephone,may,fri,2,999,0,18208
telephone,may,mon,3,999,0,6452
cellular,jul,wed,3,999,0,32249
cellular,may,tue,6,999,0,35299
telephone,jun,tue,1,999,0,32117
cellular,aug,tue,1,999,0,24057
cellular,mar,mon,6,999,0,7242
cellular,may,mon,4,999,0,17848
telephone,may,thu,1,999,0,33984
cellular,may,thu,1,999,1,21448
telephone,may,fri,3,999,0,32785
cellular,aug,fri,1,999,0,9110
cellular,aug,thu,11,999,0,35844
telephone,jun,fri,1,999,0,15670
cellular,nov,fri,8,999,0,33617
cellular,jul,thu,5,999,0,7060
telephone,may,tue,1,999,0,25586
cellular,jul,tue,3,999,0,32952
telephone,jun,thu,1,999,0,38395
cellular,jul,thu,3,6,2,813
cellular,nov,wed,1,999,1,6848
telephone,may,thu,6,999,0,26675
cellular,nov,wed,1,999,0,19777
cellular,jul,wed,3,999,0,33198
cellular,aug,wed,1,999,0,526
telephone,may,mon,1,999,0,11430
cellular,aug,thu,1,999,0,38259
telephone,jun,fri,3,999,0,23334
cellular,nov,wed,1,999,0,31308
telephone,sep,tue,1,999,0,13265
telephone,may,fri,2,999,0,3231
telephone,may,fri,4,999,0,39807
cellular,nov,tue,1,999,0,20628
telephone,jun,thu,1,999,0,28068
telephone,jun,mon,1,999,0,15190
telephone,may,wed,1,999,0,2750
cellular,may,thu,1,999,1,38584
cellular,jul,tue,1,999,0,31200
telephone,jun,wed,2,999,0,34049
cellular,may,tue,2,999,0,2329
telephone,jun,fri,4,999,0,18025
cellular,apr,wed,1,999,1,16684
cellular,mar,thu,1,999,0,33642
telephone,may,tue,1,999,0,35955
cellular,aug,wed,1,999,0,35526
cellular,aug,tue,1,999,0,32733
cellular,aug,tue,2,999,0,33907
cellular,nov,thu,3,999,0,5923
cellular,may,wed,1,999,0,27856
telephone,may,thu,3,999,0,11185
telephone,jun,thu,1,999,0,31568
cellular,aug,fri,1,999,0,18093
cellular,may,thu,2,999,0,37693
cellular,jul,tue,3,999,0,22208
cellular,aug,thu,2,999,0,31103
cellular,jul,mon,1,999,0,22430
cellular,nov,wed,1,999,0,21350
cellular,jun,mon,1,999,1,30905
cellular,may,mon,1,999,0,11903
telephone,aug,mon,1,999,0,19364
cellular,jul,tue,3,999,0,19204
telephone,nov,wed,1,999,0,24346
telephone,nov,mon,4,999,1,11375
telephone,jun,tue,1,999,0,11331
cellular,aug,wed,1,999,0,23716
telephone,may,tue,1,999,0,30924
cellular,oct,tue,1,2,1,3406
cellular,sep,thu,1,999,2,17756
cellular,jul,fri,1,999,0,21579
cellular,aug,mon,8,999,0,17237
cellular,may,wed,2,999,0,35570
telephone,may,fri,23,999,0,2355
telephone,jun,thu,3,999,0,38423
telephone,jun,thu,1,999,0,14175
cellular,jul,thu,1,999,0,22556
cellular,may,tue,1,999,0,16501
telephone,jul,wed,1,999,0,11913
telephone,may,tue,4,999,0,1252
telephone,jun,mon,2,999,0,36573
cellular,may,wed,3,999,0,939
telephone,jun,thu,1,999,0,14485
cellular,aug,fri,5,999,0,14445
telephone,may,mon,1,999,0,21359
telephone,jun,tue,1,999,0,25371
telephone,jun,mon,8,999,0,3998
telephone,may,fri,1,999,0,6915
telephone,may,fri,1,999,0,3025
cellular,nov,wed,1,999,1,20002
telephone,jun,tue,1,999,0,25492
telephone,may,tue,1,999,0,34188
cellular,aug,mon,3,999,0,26338
telephone,may,thu,2,999,1,13069
telephone,may,thu,2,999,0,32824
telephone,may,thu,1,999,0,28269
telephone,jun,wed,3,999,0,29151
cellular,jun,mon,3,999,1,39502
cellular,sep,mon,2,999,0,15692
cellular,jul,thu,7,999,0,19886
telephone,jun,wed,2,999,0,22655
telephone,may,mon,3,999,0,25605
telephone,may,fri,1,999,0,3725
cellular,may,thu,2,999,0,30816
cellular,apr,thu,1,999,1,40411
cellular,jul,wed,1,999,0,28992
telephone,may,thu,1,999,0,19115
cellular,aug,thu,1,999,0,8335
cellular,may,fri,1,999,0,26459
telephone,may,tue,1,999,0,2328
cellular,aug,wed,5,999,0,33576
cellular,sep,tue,1,999,0,2380
cellular,jun,fri,1,999,0,18433
cellular,aug,tue,3,999,0,36773
cellular,aug,wed,3,999,0,4968
telephone,jun,wed,1,999,0,37774
cellular,jul,mon,1,999,0,26835
cellular,may,mon,6,999,0,27803
cellular,aug,fri,3,999,0,6705
cellular,nov,thu,2,999,0,6068
cellular,jul,tue,2,999,0,5004
cellular,apr,tue,2,999,0,23027
cellular,aug,mon,1,999,0,8339
telephone,may,tue,3,999,0,16685
cellular,nov,tue,6,999,0,9910
telephone,may,thu,4,999,0,37483
telephone,jun,fri,1,999,0,12243
cellular,aug,thu,2,999,0,15561
telephone,may,thu,2,999,0,30862
cellular,jul,wed,1,999,0,23565
telephone,may,mon,1,999,0,2755
telephone,nov,mon,2,999,0,40668
cellular,dec,thu,3,6,1,38277
telephone,may,wed,2,999,0,4494
cellular,apr,thu,1,999,0,7493
telephone,apr,fri,3,999,0,35351
telephone,jul,tue,11,999,0,5682
telephone,jun,wed,2,999,0,7639
cellular,jun,wed,6,6,1,16151
cellular,aug,mon,4,999,0,23873
telephone,may,mon,2,999,0,1517
cellular,oct,tue,2,999,0,10056
cellular,nov,fri,4,999,2,36105
telephone,may,mon,11,999,0,31487
telephone,jun,fri,2,999,0,7009
telephone,jun,fri,8,999,0,21137
cellular,jul,thu,22,999,0,21729
cellular,may,fri,1,999,1,1543
cellular,may,tue,1,999,0,12280
cellular,apr,wed,2,999,1,36462
telephone,may,fri,3,999,0,40391
cellular,jul,tue,2,999,0,25777
cellular,jul,wed,1,999,0,11386
telephone,jun,wed,8,999,0,28222
cellular,jul,wed,2,999,0,38794
cellular,jul,tue,2,999,0,39701
cellular,jun,mon,1,999,0,9758
cellular,aug,tue,1,999,0,27764
cellular,jul,wed,1,999,0,8043
cellular,jul,thu,1,999,0,5445
cellular,nov,wed,1,999,0,22312
telephone,may,thu,6,999,0,20407
telephone,oct,mon,1,9,3,18733
cellular,jul,tue,1,999,0,36709
cellular,oct,thu,2,999,1,10267
telephone,aug,mon,1,999,0,38734
telephone,jun,tue,1,999,0,23680
telephone,jul,thu,1,999,0,39739
cellular,oct,thu,5,999,0,14068
cellular,jul,fri,1,999,0,11301
telephone,jun,wed,2,999,0,15158
cellular,nov,wed,1,999,0,20911
telephone,may,wed,2,999,0,20337
telephone,may,wed,2,999,0,9745
cellular,may,mon,3,999,0,9488
cellular,aug,wed,2,999,0,18219
telephone,jun,mon,1,999,0,25478
cellular,aug,fri,2,999,0,39063
cellular,apr,mon,1,999,0,38944
cellular,may,wed,1,999,0,36054
cellular,jul,wed,17,999,0,37175
telephone,may,wed,2,999,0,16450
cellular,may,fri,1,999,1,7111
cellular,aug,tue,4,999,0,30593
telephone,jun,mon,4,999,0,23116
cellular,oct,thu,4,999,1,4879
cellular,oct,thu,3,999,0,30485
telephone,may,thu,7,999,0,24754
cellular,nov,mon,1,999,0,31835
telephone,jun,thu,1,999,0,22094
cellular,may,fri,2,999,1,36541
cellular,jul,mon,1,999,0,17630
telephone,may,fri,2,999,0,22517
cellular,apr,mon,3,999,1,7900
cellular,may,thu,2,999,1,32413
telephone,may,mon,2,999,0,12975
cellular,may,tue,3,999,0,21096
cellular,apr,thu,2,999,0,16276
cellular,aug,thu,4,999,0,8005
cellular,jun,mon,1,999,0,11490
telephone,jun,wed,1,999,0,2247
telephone,may,fri,4,999,0,33973
cellular,jul,tue,1,999,0,23845
cellular,aug,thu,1,999,0,30631
cellular,nov,wed,2,999,0,1182
cellular,jul,mon,3,999,0,26466
telephone,may,thu,15,999,0,6168
cellular,jul,mon,3,999,0,37760
cellular,jul,tue,2,999,0,26701
cellular,nov,fri,2,999,0,35490
cellular,jul,tue,1,999,0,20787
cellular,may,wed,3,999,0,108
cellular,may,fri,2,12,1,22884
cellular,jul,tue,9,999,0,7116
cellular,may,fri,1,999,1,13270
cellular,jul,fri,2,999,0,10839
cellular,aug,thu,1,999,0,24021
cellular,may,fri,2,999,1,1027
telephone,may,mon,5,999,0,16986
telephone,may,wed,1,999,0,5546
telephone,may,wed,2,999,0,37710
cellular,apr,thu,4,999,0,16996
telephone,may,tue,1,999,0,1674
cellular,jul,fri,2,999,0,29784
cellular,jul,thu,1,999,0,29337
cellular,jul,tue,2,999,0,12315
cellular,aug,tue,3,999,0,16931
cellular,aug,thu,6,999,0,14636
cellular,may,thu,2,999,0,33549
telephone,may,tue,2,999,0,25783
telephone,jun,mon,3,999,0,24309
cellular,jul,wed,1,999,0,21343
telephone,jul,wed,1,6,2,16945
cellular,sep,wed,1,6,3,26812
cellular,may,tue,1,999,0,28313
cellular,aug,wed,1,999,0,32810
telephone,may,fri,1,999,0,2747
cellular,jun,mon,2,999,0,38352
telephone,may,thu,1,999,0,25960
telephone,jun,tue,1,999,0,11313
cellular,aug,fri,1,999,0,14311
cellular,mar,fri,2,999,1,20443
cellular,may,fri,5,999,0,3580
cellular,may,mon,1,999,0,31845
cellular,may,tue,5,999,0,13693
cellular,apr,wed,2,999,0,7090
telephone,may,wed,1,999,0,29172
telephone,jun,fri,2,999,0,3376
telephone,may,thu,2,999,0,20686
telephone,jun,wed,5,999,0,5721
telephone,may,tue,1,999,0,2431
cellular,jun,wed,1,999,0,9944
telephone,may,thu,4,999,0,22441
telephone,oct,fri,1,999,1,30531
telephone,may,fri,1,999,0,9410
telephone,jun,mon,2,999,0,30584
cellular,jul,wed,1,999,0,8534
cellular,may,mon,1,999,0,3739
cellular,jul,mon,2,999,0,39724
cellular,sep,mon,2,999,0,29940
cellular,jul,wed,4,999,0,25665
cellular,mar,tue,4,999,0,680
cellular,aug,mon,2,999,0,25433
cellular,may,thu,2,999,0,15458
cellular,aug,tue,1,999,0,5165
telephone,jul,thu,1,999,0,26719
telephone,may,tue,3,999,0,23614
cellular,may,mon,5,999,0,32007
cellular,may,thu,2,999,0,21399
telephone,may,mon,5,999,0,18352
cellular,apr,wed,2,999,0,14235
telephone,may,wed,3,999,1,12547
telephone,nov,wed,7,999,0,26198
telephone,apr,fri,4,999,0,10618
cellular,aug,tue,1,999,0,8878
cellular,may,mon,1,999,0,16779
cellular,aug,tue,3,999,0,19214
cellular,apr,thu,4,999,0,14410
cellular,may,tue,1,999,0,31440
telephone,may,fri,1,999,0,25825
telephone,may,mon,2,999,0,22514
cellular,apr,thu,3,999,0,3651
cellular,nov,tue,3,999,0,21958
cellular,aug,thu,1,999,0,23758
cellular,apr,wed,2,999,0,16079
telephone,may,wed,1,999,0,14772
cellular,apr,wed,1,999,1,4697
telephone,jun,thu,2,999,0,1720
cellular,aug,mon,5,999,0,37933
telephone,jun,fri,1,999,0,6854
cellular,mar,fri,2,999,0,3696
cellular,mar,tue,1,999,0,40509
cellular,aug,thu,2,999,0,20925
cellular,apr,mon,3,999,0,26441
cellular,apr,fri,1,1,1,32947
telephone,jun,wed,1,999,0,25615
telephone,sep,tue,1,999,0,26817
cellular,may,fri,3,999,0,21508
cellular,jul,tue,1,999,0,18577
telephone,may,wed,2,999,0,5498
cellular,nov,thu,2,999,1,13400
cellular,jul,thu,1,999,0,19597
cellular,jul,mon,2,999,0,36489
cellular,jul,wed,20,999,0,201
cellular,aug,tue,1,6,1,34576
telephone,may,wed,1,999,0,22095
telephone,may,tue,4,999,0,34790
cellular,jun,mon,2,999,0,39515
cellular,jul,thu,5,999,0,17588
telephone,may,mon,1,999,0,16467
telephone,may,mon,1,999,0,2156
cellular,jul,tue,4,999,0,9288
cellular,may,tue,1,3,2,7270
cellular,aug,mon,2,999,0,40640
cellular,aug,mon,1,999,0,38991
cellular,jul,mon,1,999,0,15888
telephone,may,thu,1,999,0,23633
telephone,aug,fri,9,999,0,2384
telephone,may,wed,2,999,0,15682
cellular,aug,fri,3,999,0,34263
cellular,nov,wed,1,999,0,11908
cellular,aug,tue,2,999,0,15624
telephone,may,fri,2,999,0,26248
telephone,jun,fri,2,999,0,5783
cellular,mar,tue,1,999,0,4662
cellular,jul,fri,1,999,0,36044
cellular,aug,fri,5,999,0,40005
telephone,jun,tue,1,999,0,5311
cellular,nov,tue,4,999,0,32354
cellular,jul,thu,1,999,0,29343
telephone,may,fri,1,999,0,29117
cellular,aug,mon,2,999,0,918
cellular,may,wed,1,999,1,4988
cellular,apr,thu,2,999,0,36276
cellular,sep,wed,1,999,0,39905
cellular,may,mon,2,999,0,31165
telephone,may,tue,1,999,0,2869
telephone,may,tue,2,999,0,9616
cellular,aug,tue,5,999,0,19217
cellular,aug,thu,1,999,0,4764
cellular,may,fri,1,999,1,16478
cellular,may,tue,1,999,1,359
cellular,nov,tue,1,999,0,22452
cellular,jul,fri,2,999,0,24564
cellular,jul,thu,2,999,0,7327
telephone,jun,fri,1,999,0,37686
cellular,apr,thu,1,999,0,3577
telephone,jun,tue,2,999,0,28524
telephone,may,tue,1,999,0,4885
cellular,jul,tue,2,999,0,29555
telephone,may,tue,3,999,0,19226
cellular,may,fri,3,999,0,10185
cellular,may,mon,3,999,1,17875
cellular,jul,fri,3,999,0,8865
cellular,mar,thu,2,999,0,30677
cellular,nov,thu,3,999,0,1364
cellular,may,wed,1,999,3,15062
cellular,jul,thu,1,999,0,8475
cellular,apr,fri,2,999,1,12468
cellular,apr,thu,6,999,0,15541
cellular,may,tue,1,999,0,5753
telephone,may,mon,5,999,0,12034
cellular,aug,fri,4,999,0,39565
cellular,jul,thu,1,999,0,37065
telephone,may,thu,2,999,0,8520
telephone,may,mon,3,999,0,9805
cellular,apr,thu,1,999,2,3832
cellular,jul,wed,2,999,0,9247
telephone,may,tue,4,999,0,4136
cellular,may,wed,2,999,2,5584
cellular,jul,fri,2,999,0,793
cellular,may,tue,1,999,0,31089
cellular,jul,mon,5,999,0,18283
telephone,may,tue,1,999,0,20370
cellular,apr,fri,4,999,1,17942
telephone,may,tue,1,999,0,5511
cellular,nov,tue,1,999,0,36839
telephone,may,fri,1,999,0,18278
cellular,aug,thu,1,999,0,27665
cellular,may,wed,1,999,0,14095
telephone,oct,thu,1,999,0,18238
cellular,jul,thu,1,999,0,3558
telephone,may,fri,1,999,0,19153
cellular,may,fri,1,999,0,8797
cellular,aug,tue,1,999,0,24060
telephone,may,mon,1,999,0,4164
cellular,may,mon,2,999,1,8055
telephone,jun,thu,1,999,0,31996
telephone,may,wed,1,999,0,14870
